# schema=eeg_ossm_hessian.v1
# seq_len=8
# input_dim=8
# feature_layout=flat
# label_space=rest_vs_task
subject_id	label	site	f0	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41	f42	f43	f44	f45	f46	f47	f48	f49	f50	f51	f52	f53	f54	f55	f56	f57	f58	f59	f60	f61	f62	f63
S001_rest_10	0	S001	0.89881650	0.53022213	0.38688971	0.30860756	0.23325867	-0.12408632	-0.51232848	0.78620261	1.03773593	0.56561754	0.52808848	0.52448356	0.58660410	0.36739951	0.14070253	0.74751315	1.07246578	0.51252443	0.43983925	0.50649389	0.56800697	0.57218527	0.72617860	0.67013425	0.70780229	0.31784968	0.33394017	0.45252489	0.47502133	0.32644236	-0.08448058	0.63144479	0.89881650	0.60101295	0.59868787	0.77633888	0.77257538	0.57218527	0.25329408	0.84423679	0.75989708	0.54791984	0.54573833	0.72236988	0.77257538	0.65409958	0.41092225	0.76685788	0.84672172	0.56561754	0.54573833	0.65041122	0.66099261	0.49027097	-0.08448058	0.65078952	0.60361273	0.05238412	-0.03670662	-0.01520643	0.06588452	-0.14456490	-0.53484679	0.07044771
S001_rest_11	0	S001	0.46469330	-0.08919752	-0.28380447	-0.37499975	-0.23166953	-0.22647921	-0.48981017	0.14782662	0.25631417	-0.24847686	-0.24850478	-0.32103075	-0.04569825	-0.10360775	-0.37721862	0.05110298	0.03057010	-0.28387227	-0.23085493	-0.19510309	0.12167590	-0.04217202	-0.19707213	0.01241353	-0.12571425	-0.30156997	-0.30145432	-0.26706176	-0.04569825	-0.18552205	-0.35470031	0.07044771	-0.05625454	-0.28387227	-0.38970355	-0.37499975	-0.17587815	-0.34935067	-0.46729186	0.03175825	-0.19517396	-0.49624472	-0.58385187	-0.60886541	-0.23166953	-0.22647921	0.00559266	-0.14234429	0.23894924	-0.21308145	-0.35440386	-0.51891708	-0.12008676	-0.16504348	-0.08448058	0.05110298	-0.40355310	-0.95638503	-1.06039773	-1.16654507	-0.77098624	-0.82035792	-0.94017638	-0.74203083
S001_rest_12	0	S001	-0.49037774	-1.13336207	-1.30749559	-1.36443139	-1.03134603	-0.88179365	-0.48981017	-0.83875446	-0.17780903	-0.72631487	-0.81329988	-1.00463807	-0.71519486	-0.61557216	-0.33218200	-0.45185992	-0.02152468	-0.47854701	-0.54855218	-0.75278274	-0.36184943	-0.28791494	0.05062928	-0.27775738	-0.26463367	-0.72631487	-0.74270049	-0.86072074	-0.47343219	-0.30839351	0.11818422	-0.68399665	0.04793503	-0.26617456	-0.35440386	-0.46494808	-0.10148963	-0.02169344	0.20825746	-0.10365483	0.27367909	-0.00070900	-0.17790539	-0.28505142	0.01009313	-0.10360775	-0.19707213	0.16717134	0.30840895	0.01698871	-0.12495585	-0.21309276	0.15887016	0.08069944	-0.08448058	0.26389498	0.34313881	0.05238412	-0.03670662	0.00278324	0.49361846	0.53122812	0.43344056	0.30258443
S001_rest_13	0	S001	0.44732837	0.12317493	0.05154262	0.12871090	0.60520123	0.77697104	0.90632509	0.28323971	0.15212460	-0.01840670	-0.00140692	0.07474190	0.49361846	0.44931381	0.38840394	0.16717134	0.30840895	0.24705886	0.17509154	0.23664890	0.49361846	0.30596378	0.14070253	0.36061861	0.46469330	0.35324509	0.12214200	0.09273157	0.38203569	0.26500663	0.18573915	0.47668698	0.86408665	0.35324509	0.19274139	0.16469023	0.58660410	0.53122812	0.72617860	0.55406588	0.62097765	0.15857034	0.08684231	0.03876257	0.45642421	0.24452805	0.16322084	0.26389498	0.30840895	0.07008182	0.05154262	0.00278324	0.36343857	0.10117802	0.09566590	0.07044771	0.70780229	0.51252443	0.45748909	0.48850422	0.69818687	0.57218527	0.90632509	0.53472116
S001_rest_14	0	S001	0.60361273	0.30015198	0.17509154	0.12871090	-0.04569825	0.08069944	0.20825746	0.34127389	0.20421938	-0.08919752	-0.21320509	-0.33902042	-0.65940347	-0.30839351	-0.26462706	-0.06496538	0.23894924	0.10547723	0.13979185	0.18267990	-0.12008676	0.26500663	0.47847718	0.43799752	0.62097765	0.31784968	0.28099063	0.39855589	0.17746729	0.63362100	0.74869691	0.43799752	0.30840895	-0.08919752	-0.07200631	0.12871090	-0.13868389	0.10117802	0.09566590	0.01241353	0.39523359	0.12317493	0.15744170	0.43453523	0.21466154	0.24452805	0.23077577	0.32192916	0.42996345	0.19396575	0.13979185	0.30860756	0.14027303	0.32644236	0.41092225	0.28323971	0.30840895	0.19396575	0.10449216	0.34458689	0.10307877	0.36739951	0.45595887	0.12848189
S001_rest_15	0	S001	-0.03888961	0.07008182	0.22804108	0.50649389	0.36343857	0.38787809	0.38840394	0.22520552	0.44732837	0.40633820	0.42218940	0.61443189	0.41922995	0.22404947	0.05062928	0.53472116	0.63834258	0.45943132	0.51043863	0.68639055	0.41922995	0.26500663	0.14070253	0.34127389	0.84672172	0.74259458	0.86343557	1.01020454	0.79117251	0.65409958	0.59106874	0.82489206	0.98564114	0.79568770	0.82813588	0.88427688	0.58660410	0.34692093	0.25329408	0.94096042	0.89881650	0.76029229	0.77518634	0.70438022	0.56800697	0.26500663	0.18573915	0.97964988	0.77726201	0.67180377	0.73988664	0.83030788	0.71678400	0.44931381	0.36588563	0.82489206	0.55151794	0.40633820	0.58103802	0.74035955	0.69818687	0.42883524	0.41092225	0.37996334
S001_rest_16	0	S001	0.23894924	0.22936116	0.45748909	0.59644222	0.60520123	0.38787809	0.32084901	0.30258443	0.25631417	0.33554739	0.58103802	0.83030788	0.82836676	0.85888534	0.95136171	0.47668698	0.42996345	0.45943132	0.70458695	1.06417354	0.95854666	0.81792819	0.59106874	0.51537643	0.42996345	0.49482672	0.77518634	1.02819421	0.93994953	0.63362100	0.38840394	0.51537643	0.70780229	0.60101295	0.89873526	1.08216321	1.01433804	0.81792819	0.74869691	0.70882370	0.95091129	0.72489688	0.73988664	0.92025621	0.75397825	0.67457816	0.72617860	0.74751315	0.46469330	0.19396575	0.15744170	0.29061790	0.30764718	0.18309232	0.29833070	0.22520552	0.30840895	0.17626805	0.22804108	0.34458689	0.41922995	0.16261374	0.18573915	0.08979244
S001_rest_17	0	S001	0.41259852	0.24705886	0.26334078	0.41654556	0.36343857	0.14213517	0.18573915	0.14782662	0.51678809	0.17626805	0.24569093	0.43453523	0.30764718	0.06022086	0.02811097	0.05110298	0.65570751	0.31784968	0.31629032	0.48850422	0.34484144	0.03974229	0.00559266	0.20586080	0.72516722	0.30015198	0.19274139	0.23664890	0.34484144	0.06022086	0.16322084	0.24455025	0.51678809	0.24705886	0.17509154	0.34458689	0.47502133	0.24452805	0.25329408	0.26389498	0.74253215	0.51252443	0.35159001	0.43453523	0.58660410	0.44931381	0.61358705	0.34127389	0.39523359	0.01698871	-0.14260570	-0.19510309	-0.02710112	-0.30839351	-0.53484679	0.01241353	-0.09098439	-0.33696538	-0.38970355	-0.42896875	-0.25026666	-0.49270070	-0.71499328	-0.21972320
S001_rest_18	0	S001	0.23894924	0.05238412	0.05154262	0.03876257	0.34484144	0.20357090	0.27581239	0.18651607	0.32577388	0.12317493	0.10449216	0.09273157	0.34484144	0.10117802	0.05062928	0.22520552	0.32577388	0.22936116	0.24569093	0.18267990	0.32624431	0.06022086	-0.08448058	0.32192916	0.30840895	0.31784968	0.35159001	0.30860756	0.51221559	0.28548520	0.23077577	0.47668698	0.27367909	0.22936116	0.21039124	0.07474190	0.32624431	0.28548520	0.36588563	0.26389498	0.23894924	0.14087264	0.08684231	0.00278324	0.25185580	0.22404947	0.29833070	-0.00693120	0.46469330	0.56561754	0.45748909	0.36257656	0.58660410	0.40835666	0.47847718	0.57341061	0.42996345	0.53022213	0.51043863	0.43453523	0.69818687	0.46979239	0.59106874	0.61210007
S001_rest_19	0	S001	0.18685445	0.24705886	0.17509154	0.18267990	0.47502133	0.28548520	0.34336732	0.34127389	0.16948953	0.14087264	0.06919246	0.03876257	0.36343857	0.34692093	0.68114198	0.16717134	-0.07361947	-0.14229063	-0.16025555	-0.15912376	0.04728739	-0.04217202	0.11818422	-0.14234429	0.01320517	-0.10689522	-0.17790539	-0.19510309	-0.10148963	-0.20600063	-0.10699889	-0.00693120	-0.02152468	-0.12459293	-0.24850478	-0.37499975	-0.26886379	-0.36982924	-0.12951720	-0.14234429	-0.02152468	-0.01840670	-0.16025555	-0.33902042	-0.13868389	-0.18552205	0.29833070	-0.16168902	0.30840895	0.03468641	-0.12495585	-0.37499975	-0.36184943	-0.43126497	-0.08448058	-0.10365483	0.29104402	-0.39005849	-0.61915156	-0.87871041	-0.93836039	-1.02514369	-0.64743834	-0.37448101
S001_rest_20	0	S001	0.20421938	-0.39005849	-0.68975095	-0.91468974	-1.03134603	-1.25040803	-0.78254821	-0.47120465	0.11739474	-0.44315160	-0.68975095	-0.84273107	-0.95695752	-1.20945087	-0.76002990	-0.66465192	-0.03888961	-0.37236079	-0.44265310	-0.48293775	-0.45483507	-0.61557216	0.00559266	-0.80006501	0.30840895	0.07008182	-0.07200631	-0.21309276	-0.30605804	-0.53365785	0.09566590	-0.43251519	0.77726201	0.70719918	0.47513894	0.16469023	0.10307877	-0.20600063	0.27581239	0.39930807	1.22875014	1.22043260	1.02228419	0.79432855	0.82836676	0.59266385	1.33417299	1.19244188	1.87125247	1.69827062	1.56942944	1.35200820	1.29329496	0.94079965	1.15402650	1.69540478	1.55868377	1.27352571	1.19878266	1.13613221	1.08872656	0.75649246	0.81625184	1.28916551
S001_rest_21	0	S001	0.69043737	0.42403591	0.45748909	0.59644222	0.56800697	0.34692093	0.54603212	0.28323971	0.16948953	-0.01840670	0.06919246	0.14670057	0.10307877	-0.08312917	0.23077577	-0.23906792	0.39523359	0.17626805	0.10449216	0.12871090	0.01009313	-0.20600063	0.18573915	-0.00693120	0.06529996	-0.12459293	-0.16025555	-0.17711342	-0.25026666	-0.43126497	-0.15203551	-0.20037847	-0.55983745	-0.77940799	-0.81329988	-0.91468974	-0.93836039	-1.08657942	-0.94017638	-0.91613337	-0.55983745	-0.69091946	-0.81329988	-1.04061740	-0.97555465	-1.16849372	-0.98521300	-0.91613337	-0.47301281	-0.49624472	-0.49560264	-0.66283441	-0.49202932	-0.67700789	-0.48981017	-0.78072028	-0.17780903	-0.12459293	-0.03670662	-0.06917543	-0.00850399	-0.26743636	0.16322084	-0.45185992
S001_rest_22	0	S001	0.22158431	0.31784968	0.42218940	0.32659723	0.19606441	-0.12408632	0.11818422	-0.02627593	0.25631417	0.44173361	0.47513894	0.34458689	0.19606441	-0.30839351	-0.62492003	0.24455025	0.46469330	0.70719918	0.68693710	0.50649389	0.17746729	-0.26743636	-0.30966369	0.72816843	0.75989708	0.95496704	1.00463435	0.77633888	0.40063282	-0.10360775	0.11818422	0.97964988	0.37786866	0.56561754	0.65163741	0.41654556	0.17746729	-0.39030782	-0.42225524	0.39930807	-0.19517396	0.05238412	0.10449216	-0.10515476	-0.21307240	-0.51317928	-0.60240172	-0.08431011	0.34313881	0.61871065	0.56338817	0.36257656	0.34484144	0.12165659	0.14070253	0.53472116	0.39523359	0.58331525	0.52808848	0.34458689	0.15887016	-0.20600063	-0.15203551	0.39930807
S001_rest_23	0	S001	0.22158431	0.49482672	0.45748909	0.23664890	0.01009313	-0.45174355	-0.55736510	0.39930807	0.46469330	0.83108311	0.84578572	0.48850422	0.25185580	-0.10360775	0.00559266	0.68947897	0.36050373	0.54791984	0.59868787	0.30860756	0.12167590	-0.16504348	0.00559266	0.37996334	0.11739474	0.19396575	0.08684231	-0.15912376	-0.26886379	-0.43126497	0.02811097	0.01241353	-0.03888961	-0.05380211	-0.16025555	-0.48293775	-0.65940347	-0.92275081	-0.87262145	-0.35513629	0.11739474	0.21166346	0.12214200	-0.05118576	-0.36184943	-0.75892219	-0.85010314	0.01241353	0.65570751	0.63640836	0.35159001	0.25463856	-0.04569825	-0.26743636	0.05062928	0.37996334	0.60361273	0.72489688	0.43983925	0.18267990	0.04728739	-0.02169344	0.34336732	0.28323971
S001_rest_24	0	S001	0.70780229	0.60101295	0.28099063	0.07474190	-0.12008676	-0.36982924	-0.12951720	0.34127389	0.56888287	0.47712902	0.21039124	0.05675224	-0.15728102	-0.30839351	0.05062928	0.34127389	0.29104402	0.44173361	0.24569093	0.20066957	0.06588452	-0.14456490	0.27581239	0.20586080	0.70780229	0.91957163	0.73988664	0.74035955	0.58660410	0.22404947	0.50099549	0.65078952	0.81199186	1.02575785	0.84578572	0.75834922	0.79117251	0.59266385	0.83877015	0.74751315	0.84672172	1.13194408	0.98698450	0.86628721	1.01433804	0.92032107	1.22158143	1.03768406	0.63834258	0.77798999	0.70458695	0.57845256	0.62379836	0.57218527	0.83877015	0.78620261	0.74253215	0.79568770	0.68693710	0.59644222	0.58660410	0.44931381	0.68114198	0.70882370
S001_rest_25	0	S001	1.38503449	1.45050276	1.28703190	1.11814254	1.08872656	0.83840677	0.97388002	1.17309715	1.45449420	1.55668898	1.41058082	1.26205987	1.18171220	1.08414968	1.44676454	1.13440769	1.35030463	1.59208439	1.35763128	1.36999787	1.46066912	1.49372121	1.94216737	1.28916551	1.73233305	1.98143389	1.78122761	1.74778086	1.86980593	1.78042128	1.82957582	1.88885205	1.64550841	1.89294536	1.76357776	1.60386353	1.73962603	1.61659267	1.91964906	2.04360987	1.40239942	1.66287521	1.51647990	1.35200820	1.34908635	1.18654257	1.19906312	1.69540478	1.68023826	1.83985225	1.60472914	1.42396687	1.47926624	1.28893545	1.28913636	1.94688623	1.61077855	1.85754996	1.58707929	1.36999787	1.46066912	1.30941402	1.42424623	1.88885205
S001_rest_26	0	S001	0.84672172	1.00806015	0.86343557	0.70438022	0.86556102	0.71553531	0.97388002	1.03768406	0.96827622	1.04345556	0.81048603	0.68639055	0.80976964	0.77697104	0.92884340	1.13440769	0.98564114	0.88417622	0.66928726	0.50649389	0.75397825	0.73601388	0.95136171	0.92161570	-0.12571425	-0.12459293	-0.24850478	-0.24907209	0.14027303	0.20357090	0.74869691	0.01241353	0.56888287	0.49482672	0.21039124	0.16469023	0.40063282	0.42883524	0.88380677	0.65078952	0.65570751	0.67180377	0.49278879	0.45252489	0.82836676	1.00223538	1.71698427	0.61210007	0.65570751	0.90187392	0.86343557	0.83030788	1.08872656	1.00223538	1.10898988	0.78620261	0.48205823	0.90187392	0.91638511	1.01020454	1.14451794	1.14558541	1.10898988	0.80554734
S001_rest_27	0	S001	0.27367909	0.61871065	0.56338817	0.63242155	0.93994953	1.02271395	1.37920961	0.53472116	0.06529996	0.44173361	0.33394017	0.39855589	0.71678400	0.69505673	0.99639833	0.45734225	-0.07361947	0.15857034	0.01624292	0.14670057	0.41922995	0.36739951	0.77121522	0.41865279	0.22158431	0.54791984	0.54573833	0.66840089	0.88415815	0.79744961	1.04143495	0.72816843	-0.05625454	0.28245427	0.36923986	0.57845256	0.69818687	0.63362100	0.81625184	0.30258443	-0.29936353	0.08777953	-0.01905677	0.29061790	0.53081272	0.55170670	0.79373353	0.08979244	-0.28199860	0.01698871	0.10449216	0.38056623	0.62379836	0.69505673	0.99639833	0.03175825	-0.38618817	-0.15998833	-0.08965616	0.07474190	0.36343857	0.38787809	0.68114198	-0.23906792
S001_rest_28	0	S001	-0.26463367	0.01698871	-0.01905677	0.07474190	0.40063282	0.30596378	0.72617860	-0.00693120	-0.09098439	0.22936116	0.28099063	0.43453523	0.77257538	0.63362100	1.08647157	0.18651607	-0.07361947	0.10547723	0.15744170	0.38056623	0.77257538	0.46979239	0.65862367	-0.02627593	-0.09098439	0.15857034	0.24569093	0.39855589	0.80976964	0.67457816	1.26661805	0.08979244	0.03057010	0.21166346	0.42218940	0.66840089	0.92135240	0.63362100	1.04143495	0.18651607	-0.02152468	0.21166346	0.28099063	0.56046289	0.73538112	0.44931381	0.83877015	0.16717134	0.04793503	0.22936116	0.10449216	0.14670057	0.38203569	0.16261374	0.50099549	0.26389498	-0.03888961	0.12317493	0.06919246	0.16469023	0.25185580	0.08069944	0.36588563	0.07044771
S001_rest_29	0	S001	-0.26463367	-0.07149981	-0.05435646	0.09273157	0.25185580	0.20357090	0.63610536	-0.14234429	-0.02152468	-0.00070900	-0.07200631	-0.08716509	0.17746729	0.14213517	0.68114198	0.03175825	-0.00415975	0.03468641	-0.14260570	-0.23108242	-0.00850399	-0.14456490	0.32084901	0.05110298	-0.35145831	-0.26617456	-0.42500325	-0.44695842	-0.25026666	-0.41078639	0.02811097	-0.43251519	-0.55983745	-0.60243094	-0.72505064	-0.57288608	-0.28746091	-0.43126497	0.00559266	-0.64530719	-0.16044411	-0.39005849	-0.58385187	-0.44695842	-0.21307240	-0.26743636	0.50099549	-0.45185992	-0.17780903	-0.31926767	-0.63680141	-0.66283441	-0.51062645	-0.75892219	-0.48981017	-0.37448101	-0.05625454	-0.08919752	-0.35440386	-0.33902042	-0.06429538	-0.20600063	0.27581239	0.03175825
S001_rest_30	0	S001	0.36050373	0.35324509	0.22804108	0.29061790	0.56800697	0.51074954	1.04143495	0.34127389	0.32577388	0.33554739	0.33394017	0.27262823	0.56800697	0.36739951	0.83877015	0.28323971	0.20421938	0.08777953	-0.03670662	-0.15912376	0.14027303	0.06022086	0.74869691	-0.00693120	-0.29936353	-0.31926767	-0.56620202	-0.62685508	-0.30605804	-0.28791494	0.32084901	-0.45185992	-0.29936353	-0.14229063	-0.21320509	-0.24907209	0.04728739	-0.10360775	0.23077577	-0.00693120	0.20421938	0.38864050	0.42218940	0.45252489	0.66099261	0.46979239	0.65862367	0.72816843	0.15212460	0.44173361	0.49278879	0.65041122	0.77257538	0.57218527	0.77121522	0.63144479	-0.10834932	0.24705886	0.33394017	0.56046289	0.58660410	0.34692093	0.61358705	0.36061861
