# METHOD: git ls-files examples/**/*.sio; bin/souc check; Madaros default; cap 20s; workers 3. Pass = rc=0 and no failure token. Not a user-frontier claim. SHA 6f23dfe1dac1798602e171b4d70aa2a1cf3f0015. n=571.
# COUNTS polarity={'red': 326, 'pass-measured': 245} family={'parse': 100, 'pass': 245, 'unresolved': 168, 'type': 32, 'effects': 25, 'crash': 1} (families reclassified from first diagnostic; parse is parse-error only, not E00x)

path	has_main	family	polarity	measured	elapsed_sec	rc	capped	note
examples/graphics/lib/03_text.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/graphics/lib/10_axes.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/graphics/lib/11_scatter.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/graphics/lib/12_line_plot.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/graphics/lib/13_bar_chart.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/graphics/lib/14_histogram.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/graphics/lib/15_heatmap.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/graphics/lib/20_projection.sio	1	parse	red	yes	1	1	no	run_check_mode: module failed to parse: /workspace/.wt/cursor-2/examples/graphics/lib/20_projection.sio
examples/graphics/lib/21_wireframe.sio	1	parse	red	yes	1	1	no	run_check_mode: module failed to parse: /workspace/.wt/cursor-2/examples/graphics/lib/21_wireframe.sio
examples/graphics/lib/23_scatter3d.sio	1	unresolved	red	yes	1	1	no	warning[E-SRB-000]: examples/graphics/lib/23_scatter3d.sio closure parser incomplete: raw AST edge references an undeclared node
examples/graphics/lib/30_input.sio	1	parse	red	yes	1	1	no	run_check_mode: module failed to parse: /workspace/.wt/cursor-2/examples/graphics/lib/30_input.sio
examples/graphics/lib/31_interactive_plot.sio	1	parse	red	yes	1	1	no	run_check_mode: module failed to parse: /workspace/.wt/cursor-2/examples/graphics/lib/31_interactive_plot.sio
examples/graphics/lib/40_animation.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/graphics/lib/41_particle_system.sio	1	parse	red	yes	1	1	no	run_check_mode: module failed to parse: /workspace/.wt/cursor-2/examples/graphics/lib/41_particle_system.sio
examples/graphics/lib/42_fluid_sim.sio	1	parse	red	yes	1	1	no	run_check_mode: module failed to parse: /workspace/.wt/cursor-2/examples/graphics/lib/42_fluid_sim.sio
examples/graphics/lib/50_phase_diagram.sio	1	parse	red	yes	1	1	no	run_check_mode: module failed to parse: /workspace/.wt/cursor-2/examples/graphics/lib/50_phase_diagram.sio
examples/graphics/lib/51_bifurcation.sio	1	parse	red	yes	1	1	no	run_check_mode: module failed to parse: /workspace/.wt/cursor-2/examples/graphics/lib/51_bifurcation.sio
examples/graphics/lib/52_poincare.sio	1	parse	red	yes	1	1	no	run_check_mode: module failed to parse: /workspace/.wt/cursor-2/examples/graphics/lib/52_poincare.sio
examples/graphics/lib/53_streamlines.sio	1	parse	red	yes	1	1	no	run_check_mode: module failed to parse: /workspace/.wt/cursor-2/examples/graphics/lib/53_streamlines.sio
examples/graphics/lib/60_graph.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/graphics/lib/61_force_directed.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/graphics/lib/62_tree_layout.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/graphics/lib/63_graph_render.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/graphics/lib/test_ansi.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/gui_hello/main.sio	1	unresolved	red	yes	1	1	no	error[E137] in display/window::window_open at 2949..2958: use of undeclared variable
examples/hexbin_demo/main.sio	1	parse	red	yes	1	1	no	run_check_mode: module failed to parse: /workspace/.wt/cursor-2/stdlib/graphics/surface.sio
examples/hot_reload/server.sio	1	unresolved	red	yes	1	1	no	warning[E-SRB-000]: examples/hot_reload/server.sio closure parser incomplete: raw AST edge references an undeclared node
examples/http/mod_demo.sio	1	unresolved	red	yes	1	1	no	error[E137] in http/mod_demo::main at 324..334: use of undeclared variable
examples/hyperbolic_semantic_networks/_orc_helpers_block.sio	0	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/hyperbolic_semantic_networks/affect_net_curv_data.sio	0	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/hyperbolic_semantic_networks/affect_net_curvature.sio	1	unresolved	red	yes	1	1	no	error[E137] in hyperbolic_semantic_networks/affect_net_curvature::main at 3414..3424: use of undeclared variable
examples/hyperbolic_semantic_networks/affect_network_orc.sio	1	type	red	yes	1	1	no	error[E004] in hyperbolic_semantic_networks/affect_network_orc::main at 0..15506: these types cannot be combined with this operator
examples/hyperbolic_semantic_networks/affect_orc_exact.sio	1	unresolved	red	yes	1	1	no	error[E137] in hyperbolic_semantic_networks/affect_orc_exact::main at 5185..5195: use of undeclared variable
examples/hyperbolic_semantic_networks/affect_temporal_orc_data.sio	0	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/hyperbolic_semantic_networks/affect_temporal_orc_main.sio	1	unresolved	red	yes	1	1	no	error[E137] in hyperbolic_semantic_networks/affect_temporal_orc_main::main at 1171..1181: use of undeclared variable
examples/hyperbolic_semantic_networks/certified_ews_min_sample.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/hyperbolic_semantic_networks/esm_real_data_orc.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. warning:
examples/hyperbolic_semantic_networks/openesm_curv.sio	1	unresolved	red	yes	1	1	no	error[E137] in hyperbolic_semantic_networks/openesm_curv::main at 3962..3972: use of undeclared variable
examples/hyperbolic_semantic_networks/openesm_fisher_data.sio	0	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/hyperbolic_semantic_networks/openesm_geschwind_data.sio	0	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/hyperbolic_semantic_networks/openesm_kuczynski_data.sio	0	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/hyperbolic_semantic_networks/openesm_stouffer.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/image/canvas_field.sio	1	parse	red	yes	1	1	no	parse error: expected token at line 32:3 expected=183 actual=45
examples/image/fractal_512.sio	1	unresolved	red	yes	1	1	no	error[E137] in image/fractal_512::main at 1282..1284: use of undeclared variable
examples/image/pk_uncertainty_field.sio	1	unresolved	red	yes	1	1	no	error[E137] in image/pk_uncertainty_field::main at 1651..1653: use of undeclared variable
examples/image/png_native.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. run_chec
examples/integrate/decay_report.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. run_chec
examples/io/argparse_demo.sio	1	unresolved	red	yes	1	1	no	error[E019] in io/argparse_demo::main at 0..382: method calls are not supported for this type
examples/kretikos/gpu_pid_population.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/kretikos/lower_epistemic_dual_output_f32.sio	1	effects	red	yes	1	1	no	error[E035] in kretikos/lower_epistemic_dual_output_f32::lower_epistemic_dual_output_f32 at 538..577: effect not declared in function signature (missing: Mut)
examples/kretikos/lower_fma_f32.sio	1	effects	red	yes	1	1	no	error[E035] in kretikos/lower_fma_f32::lower_fma_f32 at 477..524: effect not declared in function signature (missing: Mut)
examples/kretikos/lower_fma_f64.sio	1	effects	red	yes	1	1	no	error[E035] in kretikos/lower_fma_f64::lower_fma_f64 at 663..710: effect not declared in function signature (missing: Mut)
examples/kretikos/lower_knowledge_dual_output_f32.sio	1	effects	red	yes	1	1	no	error[E035] in kretikos/lower_knowledge_dual_output_f32::lower_knowledge_dual_output_f32 at 873..902: effect not declared in function signature (missing: Mut)
examples/kretikos/lower_vec_add_f32.sio	1	effects	red	yes	1	1	no	error[E035] in kretikos/lower_vec_add_f32::lower_vec_add_f32 at 460..495: effect not declared in function signature (missing: Mut)
examples/kretikos/lower_vec_add_f64.sio	1	effects	red	yes	1	1	no	error[E035] in kretikos/lower_vec_add_f64::lower_vec_add_f64 at 643..678: effect not declared in function signature (missing: Mut)
examples/kretikos/lower_vec_div_f32.sio	1	effects	red	yes	1	1	no	error[E035] in kretikos/lower_vec_div_f32::lower_vec_div_f32 at 460..495: effect not declared in function signature (missing: Mut)
examples/kretikos/lower_vec_div_f64.sio	1	effects	red	yes	1	1	no	error[E035] in kretikos/lower_vec_div_f64::lower_vec_div_f64 at 646..681: effect not declared in function signature (missing: Mut)
examples/kretikos/lower_vec_mul_f32.sio	1	effects	red	yes	1	1	no	error[E035] in kretikos/lower_vec_mul_f32::lower_vec_mul_f32 at 460..495: effect not declared in function signature (missing: Mut)
examples/kretikos/lower_vec_mul_f64.sio	1	effects	red	yes	1	1	no	error[E035] in kretikos/lower_vec_mul_f64::lower_vec_mul_f64 at 643..678: effect not declared in function signature (missing: Mut)
examples/kretikos/lower_vec_sub_f32.sio	1	effects	red	yes	1	1	no	error[E035] in kretikos/lower_vec_sub_f32::lower_vec_sub_f32 at 460..495: effect not declared in function signature (missing: Mut)
examples/kretikos/lower_vec_sub_f64.sio	1	effects	red	yes	1	1	no	error[E035] in kretikos/lower_vec_sub_f64::lower_vec_sub_f64 at 643..678: effect not declared in function signature (missing: Mut)
examples/kretikos/real_epistemic_dual_output.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/kretikos/real_epistemic_elementwise.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/kretikos/real_fma_f32.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/kretikos/real_fma_f64.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/kretikos/real_store_u32_const.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/kretikos/real_vec_add.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/kretikos/real_vec_add_f64.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/kretikos/real_vec_div.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/kretikos/real_vec_div_f64.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/kretikos/real_vec_mul.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/kretikos/real_vec_mul_f64.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/kretikos/real_vec_sub.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/kretikos/real_vec_sub_f64.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/linalg/matrix_demo.sio	1	unresolved	red	yes	1	1	no	error[E137] in linalg/matrix_demo::main at 370..378: use of undeclared variable
examples/linalg/solve_report.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. run_chec
examples/linalg/vector_demo.sio	1	unresolved	red	yes	1	1	no	error[E137] in linalg/vector_demo::main at 370..378: use of undeclared variable
examples/medlang/ast_demo.sio	1	parse	red	yes	1	1	no	run_check_mode: module failed to parse: /workspace/.wt/cursor-2/examples/medlang/ast_demo.sio
examples/medlang/codegen_demo.sio	1	parse	red	yes	1	1	no	run_check_mode: module failed to parse: /workspace/.wt/cursor-2/examples/medlang/codegen_demo.sio
examples/medlang/integrate_demo.sio	1	parse	red	yes	1	1	no	run_check_mode: module failed to parse: /workspace/.wt/cursor-2/examples/medlang/integrate_demo.sio
examples/medlang/lexer_demo.sio	1	parse	red	yes	1	1	no	run_check_mode: module failed to parse: /workspace/.wt/cursor-2/examples/medlang/lexer_demo.sio
examples/medlang/parser_demo.sio	1	parse	red	yes	1	1	no	run_check_mode: module failed to parse: /workspace/.wt/cursor-2/examples/medlang/parser_demo.sio
examples/medlang/parser_ext_demo.sio	1	unresolved	red	yes	1	1	no	error[E137] in medlang/parser_ext_demo::test_tissue_parsing at 327..346: use of undeclared variable
examples/medlang/population/estimation_demo.sio	1	parse	red	yes	1	1	no	run_check_mode: module failed to parse: /workspace/.wt/cursor-2/examples/medlang/population/estimation_demo.sio
examples/medlang/population/model_demo.sio	1	unresolved	red	yes	1	1	no	error[E137] in population/model_demo::test_fixed_effect_transform at 317..333: use of undeclared variable
examples/medlang/population/simulation_demo.sio	1	parse	red	yes	1	1	no	run_check_mode: module failed to parse: /workspace/.wt/cursor-2/examples/medlang/population/simulation_demo.sio
examples/medlang/population/variability_demo.sio	1	unresolved	red	yes	1	1	no	error[E137] in population/variability_demo::test_omega_diagonal at 344..347: use of undeclared variable
examples/ml/autodiff_demo.sio	1	unresolved	red	yes	1	1	no	error[E137] in ml/autodiff_demo::main at 489..502: use of undeclared variable
examples/mol_viewer/main.sio	1	parse	red	yes	1	1	no	run_check_mode: module failed to parse: /workspace/.wt/cursor-2/stdlib/graphics/surface.sio
examples/monte_carlo/main.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/native/array_basics.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/native/array_init_tail.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/native/enum_match.sio	1	type	red	yes	1	1	no	error[E004] in native/enum_match::color_code at 0..190: these types cannot be combined with this operator
examples/native/fib.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/native/fibonacci.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/native/float_arith.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/native/float_ops.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/native/hello.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/native/hof_closure_literal.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/native/hof_fn_ref_call.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/native/hof_param_signature.sio	1	type	red	yes	1	1	no	error[E009] in native/hof_param_signature::main at 0..700: argument type does not match parameter
examples/native/hof_science_kernel.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/native/logical_ops.sio	1	type	red	yes	1	1	no	error[E005] in native/logical_ops::main at 188..192: this unary operation is not defined for the type
examples/native/mutvar.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/native/nested_field.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/native/struct_basic.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/native/struct_mutation.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/native/struct_param.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/native/struct_return.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/native/user_global_basic.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/native/while_loop.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/network/null_hypothesis_demo.sio	1	parse	red	yes	1	1	no	parse error: expected token at line 368:33 expected=183 actual=124
examples/neuroreceptor_pet/pet_2tcm_epistemic.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/neuroreceptor_pet/pet_2tcm_export.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/neuroreceptor_pet/pet_fit_montecarlo.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/neuroreceptor_pet/pet_fit_validation.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/neuroreceptor_pet/pet_lammertsma1996_analysis.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/neuroreceptor_pet/pet_srtm.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/neuroreceptor_pet/pet_tracer_variants.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/nn/activation_demo.sio	1	unresolved	red	yes	1	1	no	error[E137] in nn/activation_demo::main at 384..388: use of undeclared variable
examples/nn/autograd_demo.sio	1	unresolved	red	yes	1	1	no	error[E137] in nn/autograd_demo::main at 450..458: use of undeclared variable
examples/nn/dense2_demo.sio	1	unresolved	red	yes	1	1	no	error[E137] in nn/dense2_demo::main at 452..462: use of undeclared variable
examples/nn/dense_demo.sio	1	unresolved	red	yes	1	1	no	error[E137] in nn/dense_demo::main at 408..417: use of undeclared variable
examples/nn/dense_layer_demo.sio	1	unresolved	red	yes	1	1	no	error[E137] in nn/dense_layer_demo::main at 447..468: use of undeclared variable
examples/nn/dense_quaternion_demo.sio	1	unresolved	red	yes	1	1	no	error[E137] in nn/dense_quaternion_demo::main at 450..470: use of undeclared variable
examples/nn/g2_equivariant_demo.sio	1	unresolved	red	yes	1	1	no	error[E137] in nn/g2_equivariant_demo::demo_g2_equivariance at 484..487: use of undeclared variable
examples/nn/mlp_classifier_demo.sio	1	unresolved	red	yes	1	1	no	error[E137] in nn/mlp_classifier_demo::main at 1475..1485: use of undeclared variable
examples/nn/mlp_xor_demo.sio	1	unresolved	red	yes	1	1	no	error[E137] in nn/mlp_xor_demo::main at 464..471: use of undeclared variable
examples/nn/optimizers_quaternion_demo.sio	1	unresolved	red	yes	1	1	no	error[E137] in nn/optimizers_quaternion_demo::main at 505..528: use of undeclared variable
examples/nn/pbpk_example.sio	1	parse	red	yes	1	1	no	run_check_mode: module failed to parse: /workspace/.wt/cursor-2/examples/nn/pbpk_example.sio
examples/nn/quaternion_demo.sio	1	unresolved	red	yes	1	1	no	error[E137] in nn/quaternion_demo::main at 441..457: use of undeclared variable
examples/nn/tensor_demo.sio	1	unresolved	red	yes	1	1	no	error[E137] in nn/tensor_demo::main at 365..376: use of undeclared variable
examples/ode/pbpk14_demo.sio	1	unresolved	red	yes	1	1	no	error[E015] in ode/pbpk14_demo::main at 458..812: unknown struct type
examples/ode/pbpk14_identifiability.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/ode/pbpk14_rk4_demo.sio	1	unresolved	red	yes	1	1	no	error[E015] in ode/pbpk14_rk4_demo::main at 490..797: unknown struct type
examples/ode/pbpk14_stiff_backward_euler.sio	1	pass	pass-measured	yes	1	0	no	Madaros v0.80.0 -- the Sounio self-hosted compiler the bare highland that does not negotiate with ill-formed code -- Sfakia, Crete Horizon 3: self-hosted primary compiler. check: O
examples/ode/pbpk3_stable_demo.sio	1	unresolved	red	yes	1	1	no	error[E015] in ode/pbpk3_stable_demo::main at 657..746: unknown struct type
examples/ode/pbpk_debug_demo.sio	1	parse	red	yes	1	1	no	run_check_mode: module failed to parse: /workspace/.wt/cursor-2/examples/ode/pbpk_debug_demo.sio
examples/ode/pbpk_fast_demo.sio	1	parse	red	yes	1	1	no	run_check_mode: module failed to parse: /workspace/.wt/cursor-2/examples/ode/pbpk_fast_demo.sio
examples/ode/pbpk_minimal_demo.sio	1	unresolved	red	yes	1	1	no	error[E015] in ode/pbpk_minimal_demo::main at 670..744: unknown struct type
