Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,Oz,FC1,FC2,CP1,CP2,FC5,FC6,CP5,CP6,TP9,TP10,EOG,ECG
0.792585,0.786397,0.858560,0.917512,0.780543,0.864042,0.727367,0.777431,0.614110,0.644917,0.848691,1.000000,0.645852,0.765433,0.783115,0.654017,0.812098,0.728071,0.677615,0.723627,0.795730,0.765928,0.774990,0.763916,0.828809,0.840511,0.792317,0.769264,0.600542,0.743005,0.834116,0.715585
0.640372,0.579671,0.699796,0.620546,0.792996,0.646925,0.803937,0.713885,0.836389,0.800026,0.748158,0.645852,1.000000,0.740068,0.764743,0.732484,0.620542,0.597175,0.722791,0.774265,0.682915,0.595299,0.728078,0.705202,0.777442,0.627571,0.745452,0.707983,0.792419,0.656949,0.707985,0.496765
0.661887,0.603124,0.695219,0.692832,0.706892,0.804665,0.702648,0.858882,0.790039,0.833816,0.703445,0.765433,0.740068,1.000000,0.675673,0.864722,0.644594,0.627158,0.615798,0.831644,0.662596,0.632173,0.663569,0.813350,0.699071,0.775753,0.663628,0.910649,0.632822,0.724191,0.717297,0.536705
0.758948,0.758836,0.852362,0.788273,0.910643,0.780610,0.958839,0.763193,0.745924,0.722526,0.873106,0.783115,0.764743,0.675673,1.000000,0.681969,0.778367,0.806016,0.932190,0.768016,0.818759,0.764327,0.966684,0.765726,0.898850,0.653098,0.993668,0.713770,0.684259,0.832038,0.831072,0.674207
0.595797,0.562431,0.653601,0.627591,0.699207,0.747807,0.741881,0.851544,0.856561,0.883676,0.652661,0.654017,0.732484,0.864722,0.681969,1.000000,0.592882,0.622128,0.648985,0.824476,0.630049,0.597980,0.667548,0.781581,0.660491,0.647968,0.661284,0.854458,0.570590,0.706514,0.639327,0.478779
0.809796,0.892423,0.831762,0.878766,0.760447,0.782984,0.719437,0.712759,0.581590,0.597188,0.804257,0.812098,0.620542,0.644594,0.778367,0.592882,1.000000,0.741189,0.686428,0.674012,0.824154,0.786873,0.766729,0.721480,0.785093,0.651063,0.778010,0.680438,0.592728,0.713168,0.767929,0.816439
0.699275,0.736002,0.762414,0.756942,0.803260,0.772358,0.771770,0.703551,0.589962,0.608516,0.759342,0.728071,0.597175,0.627158,0.806016,0.622128,0.741189,1.000000,0.750864,0.655125,0.840671,0.807022,0.866950,0.785694,0.767681,0.603317,0.803727,0.669887,0.517521,0.729746,0.728479,0.712891
0.657257,0.688560,0.733224,0.687000,0.813572,0.682791,0.916310,0.693243,0.721193,0.704675,0.750776,0.677615,0.722791,0.615798,0.932190,0.648985,0.686428,0.750864,1.000000,0.729337,0.703229,0.739869,0.920396,0.691781,0.788133,0.587663,0.926702,0.651513,0.695851,0.833384,0.745123,0.591598
0.689486,0.647038,0.720413,0.692819,0.755472,0.778594,0.787696,0.923887,0.878178,0.925874,0.716385,0.723627,0.774265,0.831644,0.768016,0.824476,0.674012,0.655125,0.729337,1.000000,0.684235,0.616975,0.744760,0.861409,0.717408,0.701078,0.753537,0.899712,0.727398,0.695365,0.694332,0.566892
0.785885,0.777908,0.874294,0.809324,0.901573,0.789690,0.784022,0.725912,0.615423,0.626893,0.863258,0.795730,0.682915,0.662596,0.818759,0.630049,0.824154,0.840671,0.703229,0.684235,1.000000,0.746477,0.844375,0.752235,0.878697,0.669068,0.814419,0.691031,0.576462,0.699211,0.790541,0.748909
0.686470,0.716613,0.766153,0.810331,0.718052,0.816751,0.712468,0.665283,0.553550,0.582957,0.749628,0.765928,0.595299,0.632173,0.764327,0.597980,0.786873,0.807022,0.739869,0.616975,0.746477,1.000000,0.785270,0.742223,0.743948,0.657810,0.771026,0.655569,0.561526,0.735940,0.741706,0.702950
0.735619,0.755178,0.835102,0.781757,0.919967,0.779049,0.923718,0.752216,0.710137,0.699441,0.848577,0.774990,0.728078,0.663569,0.966684,0.667548,0.766729,0.866950,0.920396,0.744760,0.844375,0.785270,1.000000,0.778589,0.885880,0.649047,0.968965,0.706832,0.652064,0.818941,0.814896,0.673174
0.743456,0.674750,0.760019,0.742274,0.779182,0.894434,0.761498,0.929559,0.755059,0.801163,0.757039,0.763916,0.705202,0.813350,0.765726,0.781581,0.721480,0.785694,0.691781,0.861409,0.752235,0.742223,0.778589,1.000000,0.748674,0.721013,0.755992,0.891614,0.638583,0.694898,0.728056,0.629921
0.827189,0.754336,0.917824,0.820461,0.938928,0.803854,0.857424,0.748878,0.670871,0.671670,0.973190,0.828809,0.777442,0.699071,0.898850,0.660491,0.785093,0.767681,0.788133,0.717408,0.878697,0.743948,0.885880,0.748674,1.000000,0.710646,0.903469,0.711816,0.659104,0.760194,0.902876,0.677104
0.661161,0.615579,0.723373,0.760814,0.686652,0.776308,0.645841,0.721115,0.604467,0.649345,0.721893,0.840511,0.627571,0.775753,0.653098,0.647968,0.651063,0.603317,0.587663,0.701078,0.669068,0.657810,0.649047,0.721013,0.710646,1.000000,0.655212,0.771793,0.592312,0.650774,0.701429,0.546342
0.765233,0.766864,0.852114,0.796664,0.898931,0.782377,0.935728,0.754185,0.723484,0.702772,0.877023,0.792317,0.745452,0.663628,0.993668,0.661284,0.778010,0.803727,0.926702,0.753537,0.814419,0.771026,0.968965,0.755992,0.903469,0.655212,1.000000,0.704729,0.690778,0.829382,0.841461,0.680685
0.706168,0.645034,0.733398,0.717006,0.727820,0.844479,0.719626,0.944470,0.760368,0.818366,0.724601,0.769264,0.707983,0.910649,0.713770,0.854458,0.680438,0.669887,0.651513,0.899712,0.691031,0.655569,0.706832,0.891614,0.711816,0.771793,0.704729,1.000000,0.662538,0.732995,0.713297,0.579667
0.602647,0.571138,0.607317,0.564883,0.635084,0.576651,0.657076,0.649726,0.683916,0.662352,0.643178,0.600542,0.792419,0.632822,0.684259,0.570590,0.592728,0.517521,0.695851,0.727398,0.576462,0.561526,0.652064,0.638583,0.659104,0.592312,0.690778,0.662538,1.000000,0.598145,0.655965,0.497338
0.685002,0.713859,0.763103,0.733744,0.752820,0.732631,0.804031,0.710110,0.643674,0.668596,0.755498,0.743005,0.656949,0.724191,0.832038,0.706514,0.713168,0.729746,0.833384,0.695365,0.699211,0.735940,0.818941,0.694898,0.760194,0.650774,0.829382,0.732995,0.598145,1.000000,0.763462,0.628500
0.842755,0.758407,0.845662,0.806039,0.824758,0.795501,0.775970,0.741844,0.619634,0.637234,0.914889,0.834116,0.707985,0.717297,0.831072,0.639327,0.767929,0.728479,0.745123,0.694332,0.790541,0.741706,0.814896,0.728056,0.902876,0.701429,0.841461,0.713297,0.655965,0.763462,1.000000,0.669723
0.722568,0.776705,0.713697,0.751870,0.646554,0.688364,0.602495,0.612166,0.462802,0.479724,0.699767,0.715585,0.496765,0.536705,0.674207,0.478779,0.816439,0.712891,0.591598,0.566892,0.748909,0.702950,0.673174,0.629921,0.677104,0.546342,0.680685,0.579667,0.497338,0.628500,0.669723,1.000000
