Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,Oz,FC1,FC2,CP1,CP2,FC5,FC6,CP5,CP6,TP9,TP10,EOG,ECG
0.756351,0.868828,0.856085,0.886969,0.764152,0.773660,0.677140,0.680526,0.515260,0.528508,0.808790,0.810916,0.540061,0.397521,0.755898,0.523514,1.000000,0.722980,0.629291,0.631578,0.827429,0.788099,0.746046,0.706203,0.791959,0.598626,0.761747,0.634967,0.556536,0.663641,0.691366,0.765565
0.725846,0.752747,0.747039,0.707493,0.802025,0.728445,0.804984,0.716072,0.602635,0.601126,0.742082,0.671964,0.539233,0.421270,0.838203,0.607806,0.722980,1.000000,0.783124,0.668359,0.824438,0.770065,0.886743,0.772460,0.748285,0.509546,0.832082,0.656496,0.522829,0.735122,0.694875,0.695396
0.614354,0.662320,0.663016,0.594083,0.752416,0.614232,0.901841,0.656547,0.678172,0.639500,0.670504,0.572131,0.607969,0.413302,0.908686,0.591830,0.629291,0.783124,1.000000,0.683308,0.672702,0.698634,0.905784,0.677082,0.695769,0.475310,0.897022,0.602435,0.659149,0.809651,0.637389,0.568240
0.673163,0.595825,0.652433,0.647971,0.685147,0.777033,0.725693,0.943108,0.857514,0.912565,0.661695,0.649353,0.628046,0.587134,0.706663,0.823972,0.631578,0.668359,0.683308,1.000000,0.630017,0.598578,0.688864,0.892820,0.640528,0.624400,0.690714,0.910127,0.660696,0.670952,0.612000,0.538299
0.763089,0.806913,0.892680,0.812348,0.918066,0.746537,0.771053,0.679970,0.559592,0.548937,0.863759,0.797533,0.636340,0.405911,0.827022,0.554456,0.827429,0.824438,0.672702,0.630017,1.000000,0.720399,0.846072,0.704579,0.897849,0.603193,0.827757,0.635008,0.570384,0.658614,0.751770,0.720698
0.664892,0.685162,0.759999,0.804278,0.692654,0.805446,0.678588,0.652999,0.509798,0.548345,0.759661,0.740378,0.515479,0.430760,0.725462,0.553517,0.788099,0.770065,0.698634,0.598578,0.720399,1.000000,0.738852,0.731476,0.724426,0.613521,0.726694,0.625167,0.505207,0.695364,0.642259,0.661396
0.712877,0.782996,0.804898,0.721140,0.897861,0.707561,0.926291,0.704634,0.667462,0.622433,0.802459,0.699660,0.649739,0.418520,0.977867,0.597067,0.746046,0.886743,0.905784,0.688864,0.846072,0.738852,1.000000,0.731032,0.844064,0.532898,0.978732,0.640126,0.642449,0.789228,0.740556,0.662589
0.761114,0.654976,0.718951,0.730874,0.726879,0.894073,0.724105,0.942534,0.753635,0.809428,0.738449,0.721210,0.600154,0.585438,0.733253,0.775076,0.706203,0.772460,0.677082,0.892820,0.704579,0.731476,0.731032,1.000000,0.700333,0.666850,0.721004,0.904236,0.613367,0.688694,0.658079,0.607155
0.771256,0.746129,0.908714,0.816361,0.919503,0.772757,0.781533,0.685777,0.575328,0.572229,0.949810,0.818215,0.686822,0.442040,0.844954,0.569026,0.791959,0.748285,0.695769,0.640528,0.897849,0.724426,0.844064,0.700333,1.000000,0.650544,0.854822,0.645075,0.606137,0.691578,0.799258,0.653296
0.585243,0.519589,0.673024,0.720297,0.611856,0.750529,0.530818,0.647810,0.491997,0.547295,0.680356,0.771795,0.518015,0.454855,0.544295,0.547243,0.598626,0.509546,0.475310,0.624400,0.603193,0.613521,0.532898,0.666850,0.650544,1.000000,0.546851,0.686660,0.508744,0.547517,0.584907,0.467416
0.729156,0.783685,0.820451,0.740456,0.883644,0.717368,0.924980,0.705477,0.665232,0.615977,0.820718,0.724751,0.647543,0.415725,0.993809,0.586178,0.761747,0.832082,0.897022,0.690714,0.827757,0.726694,0.978732,0.721004,0.854822,0.546851,1.000000,0.639295,0.669656,0.796055,0.748280,0.677161
0.698196,0.594475,0.668388,0.674257,0.657407,0.824560,0.650725,0.949274,0.730525,0.809349,0.688871,0.702480,0.577872,0.691548,0.649201,0.838791,0.634967,0.656496,0.602435,0.910127,0.635008,0.625167,0.640126,0.904236,0.645075,0.686660,0.639295,1.000000,0.603018,0.709382,0.637493,0.550591
0.554247,0.550568,0.556107,0.509777,0.610745,0.529044,0.620789,0.602799,0.605969,0.568558,0.578334,0.548904,0.702994,0.392461,0.660695,0.484772,0.556536,0.522829,0.659149,0.660696,0.570384,0.505207,0.642449,0.613367,0.606137,0.508744,0.669656,0.603018,1.000000,0.522326,0.552730,0.464240
0.668283,0.679924,0.703159,0.653804,0.693392,0.690296,0.762770,0.706177,0.592500,0.629039,0.709711,0.651022,0.523335,0.535153,0.797843,0.678957,0.663641,0.735122,0.809651,0.670952,0.658614,0.695364,0.789228,0.688694,0.691578,0.547517,0.796055,0.709382,0.522326,1.000000,0.691468,0.605077
0.743330,0.709244,0.737685,0.710735,0.753660,0.711737,0.690938,0.667829,0.523093,0.540534,0.799556,0.741432,0.585695,0.458755,0.741680,0.559856,0.691366,0.694875,0.637389,0.612000,0.751770,0.642259,0.740556,0.658079,0.799258,0.584907,0.748280,0.637493,0.552730,0.691468,1.000000,0.610159
0.691958,0.742613,0.700927,0.721932,0.625832,0.662937,0.583481,0.592693,0.422638,0.428196,0.680825,0.692782,0.407506,0.315753,0.667842,0.437702,0.765565,0.695396,0.568240,0.538299,0.720698,0.661396,0.662589,0.607155,0.653296,0.467416,0.677161,0.550591,0.464240,0.605077,0.610159,1.000000
