Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,Oz,FC1,FC2,CP1,CP2,FC5,FC6,CP5,CP6,TP9,TP10,EOG,ECG
0.587128,0.517078,0.652569,0.569279,0.759212,0.612600,0.778051,0.680220,0.818896,0.772606,0.702774,0.584149,1.000000,0.711383,0.727018,0.702381,0.575497,0.573590,0.697838,0.749848,0.660892,0.559681,0.683608,0.674652,0.738083,0.584670,0.704112,0.682573,0.776573,0.598719,0.652762,0.459065
0.599239,0.557484,0.642033,0.673197,0.663137,0.792933,0.671843,0.845465,0.772678,0.829794,0.647392,0.748106,0.711383,1.000000,0.637719,0.861669,0.604951,0.581140,0.583437,0.820409,0.629103,0.607601,0.609958,0.786701,0.640286,0.788050,0.622078,0.897673,0.616129,0.702281,0.644080,0.500133
0.728356,0.737050,0.838346,0.767870,0.913269,0.761185,0.953285,0.730702,0.712163,0.687125,0.855649,0.751983,0.727018,0.637719,1.000000,0.648330,0.769686,0.829729,0.925749,0.739273,0.840951,0.756876,0.965965,0.742452,0.893156,0.618278,0.992233,0.683732,0.653433,0.811206,0.805163,0.666552
0.539877,0.516920,0.600991,0.606640,0.658320,0.730458,0.718244,0.825134,0.847850,0.881036,0.603450,0.625629,0.702381,0.861669,0.648330,1.000000,0.566415,0.576076,0.618330,0.807698,0.598408,0.581737,0.615246,0.747509,0.610484,0.649235,0.623196,0.836896,0.561789,0.699911,0.580527,0.452973
0.794970,0.876626,0.835866,0.862647,0.750138,0.770573,0.697175,0.697495,0.539996,0.564669,0.811228,0.796145,0.575497,0.604951,0.769686,0.566415,1.000000,0.728710,0.658180,0.654024,0.815739,0.761640,0.755607,0.700495,0.789125,0.620617,0.772138,0.664156,0.563813,0.695839,0.750535,0.811190
0.685242,0.736633,0.750148,0.715504,0.814051,0.738515,0.787185,0.685981,0.577377,0.589615,0.748248,0.689255,0.573590,0.581140,0.829729,0.576076,0.728710,1.000000,0.771679,0.645411,0.839206,0.787300,0.891723,0.771750,0.765550,0.555382,0.825162,0.629541,0.501789,0.703533,0.708561,0.679569
0.605962,0.647231,0.703251,0.649735,0.811340,0.650647,0.914464,0.658197,0.693194,0.674485,0.718148,0.633138,0.697838,0.583437,0.925749,0.618330,0.658180,0.771679,1.000000,0.703492,0.716526,0.723729,0.917811,0.668967,0.771877,0.555870,0.917934,0.623767,0.669815,0.797768,0.707401,0.568550
0.638717,0.602144,0.680395,0.667679,0.725885,0.771706,0.761332,0.923129,0.858852,0.913345,0.674361,0.703951,0.749848,0.820409,0.739273,0.807698,0.654024,0.645411,0.703492,1.000000,0.672172,0.611379,0.709345,0.860991,0.676069,0.703199,0.721552,0.902674,0.720991,0.672360,0.646589,0.546442
0.781053,0.771549,0.875797,0.782165,0.912628,0.758251,0.796840,0.709191,0.602984,0.602270,0.866922,0.768016,0.660892,0.629103,0.840951,0.598408,0.815739,0.839206,0.716526,0.672172,1.000000,0.719407,0.861940,0.725004,0.890515,0.628313,0.837693,0.668102,0.561851,0.690461,0.772384,0.729693
0.668887,0.707640,0.739237,0.769719,0.700544,0.811434,0.702119,0.666410,0.529422,0.567968,0.724942,0.728539,0.559681,0.607601,0.756876,0.581737,0.761640,0.787300,0.723729,0.611379,0.719407,1.000000,0.765780,0.736081,0.721882,0.629944,0.761468,0.645271,0.546322,0.723791,0.709282,0.666364
0.706395,0.744022,0.811788,0.748414,0.915285,0.738776,0.915109,0.707685,0.672614,0.656320,0.821860,0.726280,0.683608,0.609958,0.965965,0.615246,0.755607,0.891723,0.917811,0.709345,0.861940,0.765780,1.000000,0.741051,0.870924,0.597353,0.968160,0.657192,0.619073,0.786695,0.779393,0.660829
0.701758,0.653545,0.718734,0.708026,0.743284,0.883481,0.738218,0.925578,0.733325,0.783811,0.712084,0.733381,0.674652,0.786701,0.742452,0.747509,0.700495,0.771750,0.668967,0.860991,0.725004,0.736081,0.741051,1.000000,0.701785,0.706578,0.727968,0.880039,0.618349,0.662204,0.673118,0.597175
0.817135,0.740619,0.912338,0.800345,0.930499,0.772609,0.842126,0.704743,0.622308,0.621287,0.966831,0.783434,0.738083,0.640286,0.893156,0.610484,0.789125,0.765550,0.771877,0.676069,0.890515,0.721882,0.870924,0.701785,1.000000,0.649092,0.898996,0.663933,0.628422,0.729605,0.874578,0.676097
0.618150,0.574114,0.678005,0.739598,0.637621,0.767635,0.611447,0.721878,0.580080,0.639780,0.666395,0.817959,0.584670,0.788050,0.618278,0.649235,0.620617,0.555382,0.555870,0.703199,0.628313,0.629944,0.597353,0.706578,0.649092,1.000000,0.619659,0.783226,0.579690,0.630367,0.645661,0.513440
0.737008,0.747499,0.839781,0.775711,0.898858,0.759752,0.925676,0.718133,0.684476,0.663253,0.860552,0.758515,0.704112,0.622078,0.992233,0.623196,0.772138,0.825162,0.917934,0.721552,0.837693,0.761468,0.968160,0.727968,0.898996,0.619659,1.000000,0.670076,0.661987,0.808802,0.816800,0.673637
0.664949,0.617211,0.691448,0.705680,0.687816,0.842229,0.692028,0.944792,0.739416,0.806994,0.681806,0.750264,0.682573,0.897673,0.683732,0.836896,0.664156,0.629541,0.623767,0.902674,0.668102,0.645271,0.657192,0.880039,0.663933,0.783226,0.670076,1.000000,0.660016,0.719109,0.655650,0.560384
0.565659,0.526658,0.578799,0.539220,0.597777,0.558584,0.628560,0.636758,0.664870,0.644652,0.612432,0.565588,0.776573,0.616129,0.653433,0.561789,0.563813,0.501789,0.669815,0.720991,0.561851,0.546322,0.619073,0.618349,0.628422,0.579690,0.661987,0.660016,1.000000,0.557536,0.623425,0.468445
0.647858,0.689532,0.735302,0.724042,0.725846,0.722967,0.777200,0.690408,0.598987,0.647382,0.723289,0.716620,0.598719,0.702281,0.811206,0.699911,0.695839,0.703533,0.797768,0.672360,0.690461,0.723791,0.786695,0.662204,0.729605,0.630367,0.808802,0.719109,0.557536,1.000000,0.717942,0.616638
0.813984,0.720614,0.817025,0.783797,0.786850,0.757107,0.741071,0.693214,0.558157,0.580348,0.894271,0.791027,0.652762,0.644080,0.805163,0.580527,0.750535,0.708561,0.707401,0.646589,0.772384,0.709282,0.779393,0.673118,0.874578,0.645661,0.816800,0.655650,0.623425,0.717942,1.000000,0.648573
0.724965,0.770066,0.720954,0.734388,0.640126,0.668496,0.586574,0.592990,0.428608,0.451392,0.703943,0.699866,0.459065,0.500133,0.666552,0.452973,0.811190,0.679569,0.568550,0.546442,0.729693,0.666364,0.660829,0.597175,0.676097,0.513440,0.673637,0.560384,0.468445,0.616638,0.648573,1.000000
