id,x,y
285,-2.70488728766274,2.0324498981334
286,-2.70480668639356,1.93542138862009
287,-2.70130939039509,3.06043387416416
288,-2.6998795627145,1.67169739871976
289,-2.69958960615048,3.04789353170796
290,-2.69955818235393,2.06879424790768
291,-2.69782196186948,0.919987958000518
292,-2.6961079447892,2.86269063661781
293,-2.69426860754534,1.08841984879169
294,-2.6916319470083,1.29507873528502
295,-2.69082256187475,2.50135178908717
296,-2.6907152532212,1.25685173958286
297,-2.68808421426013,2.36036607875474
298,-2.68805279046357,1.38126679495447
299,-2.68726920755061,2.332919898296
300,-2.68369131028296,1.30493592226524
301,-2.67873234279895,1.8248514591408
302,-2.67517898847481,1.99328334993197
303,-2.67173294280422,1.59648828794689
304,-2.67162563415067,2.16171524072314
305,-2.67136174212669,2.78531076888939
306,-2.67133031833014,1.80621148508912
307,-2.66817958848008,1.42805639715572
308,-2.66462623415594,1.25962450636455
309,-2.6598877740329,3.07688259973645
310,-2.65985635023634,2.09778331593618
311,-2.65966726667194,1.87016287504149
312,-2.65964272372842,2.72971496028109
313,-2.65832287346941,3.12406930449668
314,-2.65710859593859,2.69879744288582
315,-2.65627543075018,2.40700112638561
316,-2.65608936940428,2.89814685107226
317,-2.65506115321935,1.98172926477475
318,-2.65463926999326,3.21025545902404
319,-2.65457057315386,1.06980670293104
320,-2.65384687568852,1.55645740316389
321,-2.65301371050011,1.26466108666368
322,-2.65260194087867,0.757700934908614
323,-2.65253601508014,3.06657874186343
324,-2.64413100192555,2.60659448539061
325,-2.64316530189946,3.5018272898711
326,-2.64309660506006,1.3613785337781
327,-2.64064357339994,0.466148569226962
328,-2.63787952481699,2.47385067686596
329,-2.63784810102043,1.49475139306569
330,-2.63706567613228,1.49413254525773
331,-2.62651292181341,1.75877531103879
332,-2.62637413292663,1.78632322391275
333,-2.62510730865355,1.20258017957608
334,-2.62155395432941,1.37101207036725
335,-2.61800060000527,1.53944396115842
336,-2.61727608189956,2.24310793265363
337,-2.61490601407911,2.26014524325226
338,-2.61455455433468,2.05032767672044
339,-2.61444724568113,1.70787585194959
340,-2.61280008411867,0.675496031320837
341,-2.61097665706702,1.02234370068968
342,-2.61086934841348,2.73585982798035
343,-2.6096516607932,2.2112679140474
344,-2.60962023699664,1.23216863024712
345,-2.60748922854142,3.16278961685332
346,-2.60742330274289,0.853911809898507
347,-2.60391133127376,2.13480564082255
348,-2.60246433525888,2.27587557150753
349,-2.60035797694962,1.96637375003138
350,-2.59891098093474,2.4443074622987
351,-2.5981776926994,2.50283974489446
352,-2.59814626890284,1.52374046109418
353,-2.5953576266106,2.61273935308987
354,-2.59292918865976,2.63621260418205
355,-2.59184565514148,1.33184552216583
356,-2.58484625514675,2.08949422492187
357,-2.58145522056596,2.92778443502911
358,-2.58142379676941,1.94868515122883
359,-2.58129290082261,1.9210623341307
360,-2.57988728766274,1.04029315648417
361,-2.57827673304895,2.07921473892164
362,-2.57744356786054,1.78741842242143
363,-2.5763339333386,1.20872504727534
364,-2.57626800754007,3.51760285423016
365,-2.57367194993524,2.97841166031948
366,-2.57245767240441,2.55313979870862
367,-2.57124339487358,2.12786793709776
368,-2.57041022968517,1.83607162059755
369,-2.57002911734275,1.7025960754869
370,-2.56933453334387,2.21261469981235
371,-2.56919595215434,1.41079975898669
372,-2.56575663607622,1.18463072378158
373,-2.56466405159313,1.21228036907076
374,-2.56226920755061,3.32507663994522
375,-2.55848170982809,2.71407900141541
376,-2.55724431426807,2.11358854841563
377,-2.55369095994393,2.2820204392068
378,-2.55322735654217,2.66520167221054
379,-2.55319593274562,1.68610238841027
380,-2.5479415794597,1.63722505920541
381,-2.54673294280422,2.58864502959611
382,-2.54662563415067,1.16955849907392
383,-2.54317958848008,2.42021313880494
384,-2.54172196465182,1.97767421925733
385,-2.53962623415594,2.25178124801377
386,-2.53927738419834,1.91532154518966
387,-2.53844421900993,1.62352522868945
388,-2.53815469519754,3.01845204955591
389,-2.53650488440874,3.09014636234519
390,-2.5364676113659,1.92879689005246
391,-2.53643618756934,0.949697606252191
392,-2.53467260108463,2.8145184665875
393,-2.53466726667194,0.878006133392269
394,-2.53141088083456,1.67217842686557
395,-2.53119667805783,1.85221341924699
396,-2.53019660330373,1.24690656525471
397,-2.52764332373369,1.68378152845582
398,-2.52753601508014,2.07442200021421
399,-2.52619632771881,2.72689968387426
400,-2.52496806872183,1.42351962559171
401,-2.52408996940955,1.51534963766465
402,-2.52053661508541,1.34691774687349
403,-2.51974513923247,2.35374158018711
404,-2.51913100192555,1.61443774374139
405,-2.51557764760141,1.78286963453255
406,-2.51202429327727,1.95130152532372
407,-2.50857824760668,1.63847011255514
408,-2.50847093895313,2.11973341611489
409,-2.50500035033902,0.610486136524369
410,-2.50302266709903,2.77868627032176
411,-2.50151292181341,2.75093205268801
412,-2.5,3.96862696659689
413,-2.49651257147439,1.82818105043324
414,-2.49648802853088,2.68773313567284
415,-2.49567325223402,2.65062527285551
416,-2.49484008704561,2.3588289563553
417,-2.49362580951478,1.93355709474444
418,-2.49300060000527,0.547287219509195
419,-2.49293467420674,2.85616502646401
420,-2.49190163430871,3.84161851075356
421,-2.49155454825152,3.25250828966128
422,-2.49151727520868,2.09115881736855
423,-2.49148585141212,1.11205953356828
424,-2.48955455433468,3.04248441836966
425,-2.48944724568113,0.715719110300365
426,-2.48780674887024,2.40748215453142
427,-2.48742563652782,2.27400660942077
428,-2.48659247133941,1.98221029292056
429,-2.48600120001054,2.8740525275785
430,-2.48597665706702,2.0145004423389
431,-2.48537819380858,1.5569384313097
432,-2.48242330274288,1.84606855154773
433,-2.480976306728,2.56461266078236
434,-2.48004915636116,2.56498083670807
435,-2.48001188331832,1.40363136441534
436,-2.47746433525888,1.28371882985831
437,-2.47479480307524,2.5161035075032
438,-2.47401828958829,2.30605280802055
439,-2.47391098093474,1.45215072064948
440,-2.47046493526415,2.13762091722938
441,-2.4703576266106,1.62058261144065
442,-2.46691158094001,1.96918902643821
443,-2.46680427228646,1.78901450223182
444,-2.46335822661587,1.80075713564704
445,-2.46332083498144,2.80767533835026
446,-2.46328941118489,1.82857605454999
447,-2.46325798738833,0.849476770749711
448,-2.461952613456,1.16059835496783
449,-2.45788818091424,2.91200394073439
450,-2.45667390338341,2.48673207912353
451,-2.45629290082261,2.91321907577992
452,-2.455840738195,2.19493576262331
453,-2.45482136186421,2.35701422178977
454,-2.45462646066417,1.76966390101246
455,-2.45206912026969,3.38592900052136
456,-2.45126800754007,2.52544611258094
457,-2.44880740001962,2.24358896079943
458,-2.44782196186948,1.06432552529792
459,-2.44771465321593,2.6938780033721
460,-2.4475931224888,1.81831709918858
461,-2.44675995730039,1.52652078268836
462,-2.44656693905145,2.25352074468464
463,-2.44653551525489,1.27442146088436
464,-2.44426860754534,0.895893634506755
465,-2.44131258576553,2.20464341547977
466,-2.44075663607622,2.1767874654308
467,-2.4357562857372,2.40232563769045
468,-2.43513024400049,3.70644204782443
469,-2.4350615471611,1.56599329173142
470,-2.42984446691802,2.67846543481929
471,-2.42977577007862,0.538016678726282
472,-2.42879826859748,2.46833983111245
473,-2.42869095994393,1.28986369755758
474,-2.42524491427334,2.29990794032128
475,-2.42173294280422,3.58080177124533
476,-2.42028594678934,0.829879441084756
477,-2.41837049882422,2.97003726566634
478,-2.41833907502766,1.99093798186607
479,-2.41830180198482,0.829588509573342
480,-2.4167325924652,0.998311331875925
481,-2.41317923814106,1.16674322266709
482,-2.41315469519754,2.02629530790669
483,-2.41308472174174,1.94206065266121
484,-2.41223660623067,2.93023949028917
485,-2.41102232869984,2.50496762867831
486,-2.4096013408734,2.19472719869786
487,-2.40859377363819,1.65442390545659
488,-2.40776060844978,1.36262758895638
489,-2.40398899052447,2.55362082685443
490,-2.40260194087867,1.22661254838983
491,-2.40164802669079,3.394981955801
492,-2.40161660289423,2.41588267200072
493,-2.40161075364795,2.23363248350827
494,-2.40157932985139,1.25453319970799
495,-2.39908996940955,2.50750637931388
496,-2.39764297339467,1.90317483301621
497,-2.39632497656547,1.20565587050313
498,-2.39553661508541,2.33907448852271
499,-2.39408961907053,2.07160672380738
500,-2.39064357339994,1.51816491407148
501,-2.39014263480043,2.70745450284778
502,-2.39011121100387,1.72835521904751
503,-2.38489413076079,2.84082736213537
504,-2.38485685771795,1.67947788984264
505,-2.3848254339214,0.700378606042368
506,-2.38357824760668,2.63062685420436
507,-2.38000035033902,1.60264287817359
508,-2.37855335432414,2.8080383341565
509,-2.37644699601488,1.43421098738242
510,-2.375,2.97647022494766
511,-2.373420162667,3.13239919298243
512,-2.3733514658276,0.991950436889427
513,-2.37323725738006,2.76634629655718
514,-2.37202297984923,2.34107443494633
515,-2.37151257147439,0.83602430878402
516,-2.37118981466082,2.04927811844611
517,-2.3708087023184,1.91580257333547
518,-2.36997553712999,1.62400625683525
519,-2.36959442478758,1.49053071172461
520,-2.36876125959917,1.19873439522439
521,-2.36813438558452,2.10442257997729
522,-2.36804198286029,1.89419524385524
523,-2.36793467420674,1.86400828481479
524,-2.36498964167386,2.38972763312245
525,-2.36415647648545,2.09793131662223
526,-2.36093527421201,1.5573314622729
527,-2.35738191988787,1.38889957148173
528,-2.35666041749072,2.39599441082435
529,-2.35662899369416,1.41689512702408
530,-2.355976306728,1.57245591913314
531,-2.35242295240386,1.74088780992431
532,-2.35239840946035,2.6004398951639
533,-2.35137464040825,1.36801779781921
534,-2.34546493526415,3.1297776588786
535,-2.34515502560037,1.70846695787114
536,-2.34191158094001,2.96134576808743
537,-2.34184565514148,0.652467961132618
538,-2.33993794535729,2.820939100959
539,-2.33990652156073,1.84183981715873
540,-2.33835822661587,2.79291387729626
541,-2.33478032934822,1.7649299012655
542,-2.33423790852945,2.6024531028252
543,-2.33337471618835,1.19642558934937
544,-2.32982136186421,1.36485748014054
545,-2.32977997900919,2.81418320185576
546,-2.32843255346693,2.13341164800579
547,-2.32840112967037,1.15431236420551
548,-2.32637531619362,2.22491415773832
549,-2.32626800754007,1.53328937093171
550,-2.32599029282325,2.22583443939046
551,-2.32515712763484,1.93403812289025
552,-2.32394285010401,1.50876626127939
553,-2.32282196186948,2.05648226694715
554,-2.31926860754534,1.88805037615598
555,-2.3157152532212,1.71961848536481
556,-2.31430964006134,1.24173700525006
557,-2.3142437142628,3.55061481220488
558,-2.3117100813335,2.55835633814044
559,-2.3116413844941,0.417907582047433
560,-2.3107562857372,1.41016889604123
561,-2.31073174279368,2.26972098128083
562,-2.30728569712309,1.32005065659803
563,-2.30717838846954,2.438152872072
564,-2.30642430425102,1.5303797251353
565,-2.30373234279895,1.15161876580686
566,-2.3036250341454,2.60658476286317
567,-2.30024491427334,3.29206468197051
568,-2.3002361132397,2.8499281689875
569,-2.30017898847481,0.983186875015692
570,-2.29662563415067,0.814754984224523
571,-2.29522002099081,2.14660050639035
572,-2.29498760920006,2.98330102827509
573,-2.29495033615722,1.82195155598236
574,-2.29491891236067,0.842852272182083
575,-2.2894194990343,2.91248496888019
576,-2.28858633384589,2.62068865237998
577,-2.28820522150347,2.48721310726934
578,-2.28737205631506,2.19541679076912
579,-2.28615777878423,1.77014492915826
580,-2.28532461359582,1.47834861265805
581,-2.2849435012534,1.34487306754741
582,-2.28411033606499,1.05307675104719
583,-2.28351364110626,3.27487285912215
584,-2.28344494426687,1.13442410302914
585,-2.28289605853416,0.627804889436333
586,-2.27822786402379,2.24689624611701
587,-2.27819644022723,1.26779696231673
588,-2.27760194087867,2.21876929003905
589,-2.27264297339467,0.911018091366989
590,-2.26908961907053,1.07944998215816
591,-2.26675974517627,2.72071826545652
592,-2.26672247213343,1.55936879316379
593,-2.26564357339994,2.5103216557207
594,-2.26553626474639,1.24788187294933
595,-2.2620902190758,2.34188976492953
596,-2.26206567613228,1.48233767968994
597,-2.26195836747874,2.27586584898009
598,-2.25851232180815,1.31390578889877
599,-2.25500035033902,2.59479961982281
600,-2.25355335432414,1.81588159250727
601,-2.25,1.98431348329844
602,-2.24715842993362,1.60625173542628
603,-2.24655395432941,1.60545815458042
604,-2.24644664567586,2.15274537408961
605,-2.24632526474521,1.31445541892607
606,-2.24300060000527,1.43702626378925
607,-2.2425536468199,2.50544865682412
608,-2.23944724568113,1.26859437299808
609,-2.23807764903901,0.937836755491328
610,-2.23804163252126,1.69276111761679
611,-2.23593527421201,2.54948820392212
612,-2.23446373525361,2.72074509364756
613,-2.23327752786657,2.40925817343309
614,-2.23324025482373,1.24790870114036
615,-2.23238191988787,2.38105631313096
616,-2.23091038092947,2.88917698443873
617,-2.22735702660533,3.0576088752299
618,-2.22180355977277,2.70083000428015
619,-2.22177213597621,1.72173072047988
620,-2.22042355240913,2.67260867881261
621,-2.21684565514148,1.64462470278184
622,-2.21655505573313,2.83420286356774
623,-2.21648635889374,0.69375410747474
624,-2.20681601821936,3.48389550281406
625,-2.20508108763933,3.1257746944148
626,-2.20504966384278,2.14667541061453
627,-2.20501239079994,0.985325938321799
628,-2.20488728766274,1.93617706846349
629,-2.20477997900919,1.82202646020654
630,-2.20476857550012,2.76682732470299
631,-2.2043874631577,2.63335177959235
632,-2.20355429796929,2.34155546309213
633,-2.20272113278088,2.04975914659192
634,-2.20234002043846,1.91628360148127
635,-2.20150685525005,1.62448728498106
636,-2.20130939039509,0.908193092432724
637,-2.20029257771923,1.1992154233702
638,-2.1997638867603,1.11869879760939
639,-2.19945941253082,0.907419106869989
640,-2.1990783001884,0.773943561759344
641,-2.19824513499999,0.482147245259131
642,-2.19782196186948,3.04863900859637
643,-2.1963749658546,1.36204220373372
644,-2.19426860754534,2.8802071178052
645,-2.19357569574898,2.43824724146159
646,-2.19282161153046,1.53047409452489
647,-2.1907152532212,2.71177522701403
648,-2.18926825720632,1.69890598531606
649,-2.1892437142628,2.55845807055565
650,-2.1883586155059,3.55071938454945
651,-2.1882899186665,1.41027062845645
652,-2.1857562857372,0.41801215439201
653,-2.18569035993866,2.72688996134682
654,-2.17873234279895,2.14377550745608
655,-2.17517898847481,1.97534361666491
656,-2.17373199245993,2.43533759566517
657,-2.17162563415067,1.80691172587374
658,-2.17159887032963,2.81431460239137
659,-2.17156744653307,1.8352153185911
660,-2.17022002099081,1.15444376474113
661,-2.17017863813579,2.60376948645634
662,-2.16662528381165,2.77220137724751
663,-2.16576922664951,2.60293413097101
664,-2.16455494911868,2.17766226936015
665,-2.16372178393027,1.88586595285994
666,-2.16009347843927,2.12678714943816
667,-2.16006205464271,1.14768786563788
668,-2.15966726667194,2.0984640915554
669,-2.15964272372842,1.2389120063158
670,-2.15608936940428,1.07048011552463
671,-2.15547416822407,1.5092472894252
672,-2.15484497439963,2.26016000872575
673,-2.15260194087867,3.21092603168827
674,-2.15253601508014,0.902048224733459
675,-2.14862535959175,2.60060916877767
676,-2.14760159053965,1.36818707143298
677,-2.14757704759614,2.22773915667258
678,-2.14413100192555,1.36203248120628
679,-2.144023693272,2.39617104746375
680,-2.14337100630584,2.55173183957281
681,-2.14333958250928,1.57263255577253
682,-2.14064357339994,3.50247839736992
683,-2.13706567613228,2.47449442133916
684,-2.13206532579326,2.1046186817821
685,-2.13186561441548,1.86420438661959
686,-2.12848742852561,3.13260265781287
687,-2.1266485341724,2.97667652970746
688,-2.126579837333,0.836227773614455
689,-2.12510730865355,2.76604678702081
690,-2.125,0.992156741649222
691,-2.12472243507966,1.72197275912795
692,-2.12155395432941,2.59761489622964
693,-2.12144664567586,1.16058863244039
694,-2.12095081715436,2.912965997026
695,-2.12011765196595,2.62116968052579
696,-2.11973653962353,2.48769413541514
697,-2.11890337443512,2.19589781891493
698,-2.11800060000527,2.42918300543847
699,-2.11768909690429,1.77062595730407
700,-2.11685593171588,1.47882964080386
701,-2.11647481937346,1.34535409569321
702,-2.11564165418505,1.053557779193
703,-2.1151745660786,3.26824836055452
704,-2.11514314228205,2.28914907675424
705,-2.11510586923921,1.12779960446151
706,-2.11444724568113,2.2607511146473
707,-2.11086934841348,1.23276713861653
708,-2.10988878899613,2.24027174754938
709,-2.10985736519957,1.26117246374911
710,-2.10591038092947,1.89702024278951
711,-2.10367502343453,2.76297109609376
712,-2.10246433525888,1.69275139508935
713,-2.10235702660533,2.06545213358068
714,-2.09891098093474,1.52431950429818
715,-2.09842067014861,2.71409376688889
716,-2.09838924635205,1.73499448308862
717,-2.09838339710577,1.55274429459616
718,-2.09835197330921,0.57364501079589
719,-2.0953576266106,1.35588761350701
720,-2.09184565514148,2.63678144443106
721,-2.0903986591266,1.77389976789902
722,-2.08691527825826,2.02656631393568
723,-2.08684530480246,1.94233165869019
724,-2.08682076185894,2.80188374392979
725,-2.08488992104064,1.26628324889575
726,-2.0832674075348,2.97031563472096
727,-2.08195146830375,2.74907280329402
728,-2.08169819801518,3.13903845702354
729,-2.08166092497234,1.97768898473082
730,-2.08162950117578,0.998589700930541
731,-2.08111830311534,2.45727648679381
732,-2.07990402558451,2.03200462518295
733,-2.07988728766274,2.92833381011271
734,-2.07971405321066,3.13874752551213
735,-2.07785658286527,1.31493644707187
736,-2.07664230533444,0.889664585461016
737,-2.0763339333386,2.75990191932154
