artifacts/ontology-frontiers/real-data/scale/go_full_expected.sio	LEAN_ONLY	HARNESS	no main: lean check is a full compile
artifacts/ontology-frontiers/real-data/scale/probe_dense_10000.sio	LEAN_ONLY	DEFECT-MADAROS	E035 caller-observable mutation or IO without the effect (documented Madaros gap)
artifacts/ontology-frontiers/real-data/scale/probe_dense_15000.sio	LEAN_ONLY	DEFECT-MADAROS	E035 caller-observable mutation or IO without the effect (documented Madaros gap)
artifacts/ontology-frontiers/real-data/scale/probe_dense_20000.sio	LEAN_ONLY	DEFECT-MADAROS	E035 caller-observable mutation or IO without the effect (documented Madaros gap)
artifacts/ontology-frontiers/real-data/scale/probe_dense_22000.sio	LEAN_ONLY	DEFECT-MADAROS	E035 caller-observable mutation or IO without the effect (documented Madaros gap)
artifacts/ontology-frontiers/real-data/scale/probe_dense_24000.sio	LEAN_ONLY	DEFECT-MADAROS	E035 caller-observable mutation or IO without the effect (documented Madaros gap)
artifacts/ontology-frontiers/real-data/scale/probe_dense_27000.sio	LEAN_ONLY	DEFECT-MADAROS	E035 caller-observable mutation or IO without the effect (documented Madaros gap)
artifacts/ontology-frontiers/real-data/scale/probe_dense_30000.sio	LEAN_ONLY	DEFECT-MADAROS	E035 caller-observable mutation or IO without the effect (documented Madaros gap)
artifacts/ontology-frontiers/real-data/scale/probe_dense_4000.sio	LEAN_ONLY	DEFECT-MADAROS	E035 caller-observable mutation or IO without the effect (documented Madaros gap)
artifacts/ontology-frontiers/real-data/scale/probe_dense_50000.sio	LEAN_ONLY	DEFECT-MADAROS	E035 caller-observable mutation or IO without the effect (documented Madaros gap)
artifacts/ontology-frontiers/real-data/scale/probe_dense_6000.sio	LEAN_ONLY	DEFECT-MADAROS	E035 caller-observable mutation or IO without the effect (documented Madaros gap)
artifacts/ontology-frontiers/real-data/scale/probe_dense_8000.sio	LEAN_ONLY	DEFECT-MADAROS	E035 caller-observable mutation or IO without the effect (documented Madaros gap)
artifacts/ontology-frontiers/real-data/scale/probe_sparse_10000.sio	LEAN_ONLY	DEFECT-MADAROS	E035 caller-observable mutation or IO without the effect (documented Madaros gap)
artifacts/ontology-frontiers/real-data/scale/probe_sparse_100000.sio	LEAN_ONLY	DEFECT-MADAROS	E035 caller-observable mutation or IO without the effect (documented Madaros gap)
artifacts/ontology-frontiers/real-data/scale/probe_sparse_30000.sio	LEAN_ONLY	DEFECT-MADAROS	E035 caller-observable mutation or IO without the effect (documented Madaros gap)
artifacts/ontology-frontiers/real-data/scale/probe_sparse_300000.sio	LEAN_ONLY	DEFECT-MADAROS	E035 caller-observable mutation or IO without the effect (documented Madaros gap)
artifacts/ontology-frontiers/real-data/tbox_data.sio	LEAN_ONLY	DEFECT-MADAROS	E035 caller-observable mutation or IO without the effect (documented Madaros gap)
artifacts/zd-ssm/inference.sio	MADAROS_ONLY	MADAROS-GUARANTEE	missing effect on a caller of an effectful fn (Madaros E035; lean does not report)
artifacts/zd-ssm/model.sio	LEAN_ONLY	HARNESS	no main: lean check is a full compile
benchmarks/comparison/particle_physics_parity_ref.sio	MADAROS_ONLY	MADAROS-GUARANTEE	missing effect on a caller of an effectful fn (Madaros E035; lean does not report)
benchmarks/humaneval_sounio/028_trapezoidal_rule.sio	MADAROS_ONLY	MADAROS-GUARANTEE	effectful fn ref passed as an effect-free fn type
benchmarks/humaneval_sounio/058_group_anagrams.sio	LEAN_ONLY	DEFECT-LEAN	E035 Mut demanded for function-local mutation
benchmarks/humaneval_sounio/064_maximal_square.sio	LEAN_ONLY	DEFECT-LEAN	E035 Mut demanded for function-local mutation
benchmarks/humaneval_sounio/069_implement_trie.sio	LEAN_ONLY	DEFECT-LEAN	E035 Mut demanded for function-local mutation
benchmarks/humaneval_sounio/070_lru_cache.sio	LEAN_ONLY	DEFECT-LEAN	E035 Mut demanded for function-local mutation
benchmarks/humaneval_sounio/090_integer_to_roman.sio	LEAN_ONLY	DEFECT-LEAN	E035 Mut demanded for function-local mutation
benchmarks/particle_physics/bench_rge_running.sio	MADAROS_ONLY	MADAROS-GUARANTEE	missing effect on a caller of an effectful fn (Madaros E035; lean does not report)
benchmarks/pbpk/causal_intervention.sio	LEAN_ONLY	DEFECT-LEAN	E035 Mut demanded for function-local mutation
benchmarks/qnn/mnist_epistemic.sio	LEAN_ONLY	DEFECT-LEAN	E035 Mut demanded for function-local mutation
demo_portas_rejeicao.sio	LEAN_ONLY	UNRESOLVED	Knowledge<T where {..}>: lean static check vs runtime-guard expansion
demo_portas_sucesso.sio	LEAN_ONLY	UNRESOLVED	Knowledge<T where {..}>: lean static check vs runtime-guard expansion
demo_unidades.sio	MADAROS_ONLY	DEFECT-MADAROS	compound unit f64<a/b> does not parse
demos/hydrogen/site_screening.sio	MADAROS_ONLY	DEFECT-MADAROS	str alias missing (&str)
demos/hydrogen/uhs_brine_calcite.sio	MADAROS_ONLY	MADAROS-GUARANTEE	private fn used across modules (source bug exposed)
docs/audit/EPISTEMIC_MADAROS_SIGSEGV_2026-06-29/reference/epistemic_bmi_f64_println_probe.sio	LEAN_ONLY	DEFECT-MADAROS	value returned from a unit fn (Madaros accepts)
docs/audit/EPISTEMIC_MADAROS_SIGSEGV_2026-06-29/reference/f64_div_println_probe.sio	LEAN_ONLY	DEFECT-MADAROS	value returned from a unit fn (Madaros accepts)
docs/audit/EPISTEMIC_MADAROS_SIGSEGV_2026-06-29/reference/f64_println_literal_probe.sio	LEAN_ONLY	DEFECT-MADAROS	value returned from a unit fn (Madaros accepts)
docs/audit/EPISTEMIC_MADAROS_SIGSEGV_2026-06-29/reference/f64_println_local_probe.sio	LEAN_ONLY	DEFECT-MADAROS	value returned from a unit fn (Madaros accepts)
docs/audit/exactly_private_ta/witness_ep_two_args.sio	MADAROS_ONLY	MADAROS-GUARANTEE	negative controls
docs/audit/exactly_private_ta/witness_knowledge_epsilon.sio	LEAN_ONLY	INTENTIONAL	Knowledge annotation surface (audit 2026-08-19)
docs/audit/g1_wip/MODULAR_INTRA_SRET_minimal_repro_2026-06-02.sio	LEAN_ONLY	UNRESOLVED	lean E200 on `S` in `var p: S = S {..}`; a minimal copy passes
docs/audit/p0f_repros/system_string_binding_works.sio	LEAN_ONLY	UNRESOLVED	extern "C" system(cmd: string) called with a literal (lean E001; binding types differ)
docs/audit/probes/knowledge-annotation-parser-coverage-2026-08-19/angle_literature.sio	MADAROS_ONLY	INTENTIONAL	Knowledge annotation surface (audit 2026-08-19)
docs/audit/probes/knowledge-annotation-parser-coverage-2026-08-19/angle_source.sio	MADAROS_ONLY	INTENTIONAL	Knowledge annotation surface (audit 2026-08-19)
docs/audit/probes/knowledge-annotation-parser-coverage-2026-08-19/literature.sio	MADAROS_ONLY	INTENTIONAL	Knowledge annotation surface (audit 2026-08-19)
docs/audit/probes/knowledge-annotation-parser-coverage-2026-08-19/source.sio	MADAROS_ONLY	INTENTIONAL	Knowledge annotation surface (audit 2026-08-19)
docs/audit/probes/knowledge-annotation-parser-coverage-2026-08-19/source_eps.sio	LEAN_ONLY	INTENTIONAL	Knowledge annotation surface (audit 2026-08-19)
docs/audit/probes/knowledge-annotation-parser-coverage-2026-08-19/typo_ident.sio	MADAROS_ONLY	INTENTIONAL	Knowledge annotation surface (audit 2026-08-19)
docs/audit/probes/knowledge-annotation-parser-coverage-2026-08-19/valid.sio	LEAN_ONLY	INTENTIONAL	Knowledge annotation surface (audit 2026-08-19)
docs/audit/probes/knowledge-annotation-parser-coverage-2026-08-19/validated_bracket_derived.sio	MADAROS_ONLY	INTENTIONAL	Knowledge annotation surface (audit 2026-08-19)
docs/audit/probes/knowledge-annotation-parser-coverage-2026-08-19/validwhile.sio	LEAN_ONLY	INTENTIONAL	Knowledge annotation surface (audit 2026-08-19)
docs/audit/r2_4_pcg64_algorithmic_bug/reference/pcg32_attempt/pcg32_fingerprint_probe.sio	LEAN_ONLY	UNRESOLVED	module search path (sibling module in parent dir)
docs/audit/r2_4_pcg64_algorithmic_bug/reference/pcg64_fingerprint_probe.sio	MADAROS_ONLY	MADAROS-GUARANTEE	private fn used across modules (source bug exposed)
docs/audit/r2_4_pcg64_algorithmic_bug/reference/pcg64_oracle_gen.sio	MADAROS_ONLY	MADAROS-GUARANTEE	private fn used across modules (source bug exposed)
docs/audit/r2_4_pcg64_algorithmic_bug/reference/phase_c_stat_sanity.sio	MADAROS_ONLY	MADAROS-GUARANTEE	private fn used across modules (source bug exposed)
docs/audit/r2_4_pcg64_algorithmic_bug/reference/stdlib_validation_probe.sio	MADAROS_ONLY	MADAROS-GUARANTEE	private fn used across modules (source bug exposed)
docs/audit/r2_4_pcg64_algorithmic_bug/reference/xor_check.sio	MADAROS_ONLY	MADAROS-GUARANTEE	private fn used across modules (source bug exposed)
docs/audit/r2_5_rng_sampling_pcg64/reference/phase_b_bounded_rng.sio	MADAROS_ONLY	MADAROS-GUARANTEE	private fn used across modules (source bug exposed)
docs/audit/r2_5_rng_sampling_pcg64/reference/phase_b_bounded_smp.sio	MADAROS_ONLY	MADAROS-GUARANTEE	private fn used across modules (source bug exposed)
docs/audit/r2_5_rng_sampling_pcg64/reference/phase_b_stat_rng.sio	MADAROS_ONLY	MADAROS-GUARANTEE	private fn used across modules (source bug exposed)
docs/audit/r2_5_rng_sampling_pcg64/reference/phase_b_stat_smp.sio	MADAROS_ONLY	MADAROS-GUARANTEE	private fn used across modules (source bug exposed)
docs/audit/r2_5_rng_sampling_pcg64/reference/rng_oracle_gen.sio	MADAROS_ONLY	MADAROS-GUARANTEE	private fn used across modules (source bug exposed)
docs/audit/r2_5_rng_sampling_pcg64/reference/sampling_validation_probe.sio	MADAROS_ONLY	MADAROS-GUARANTEE	private fn used across modules (source bug exposed)
docs/audit/r2_7_pcg_state_unify/reference/core_alias_smoke.sio	LEAN_ONLY	DEFECT-LEAN	type alias inside a tuple return type
docs/audit/r2_8_alias_deep_resolve/reference/alias_deep_probe.sio	LEAN_ONLY	DEFECT-LEAN	type alias inside a tuple return type
docs/audit/r2_9_var_tuple_dot_zero_typecheck/reference/imported_repro_lib.sio	LEAN_ONLY	HARNESS	no main: lean check is a full compile
docs/audit/r3_0_transitive_alias_chain/reference/minimum_failing_repro_rng.sio	LEAN_ONLY	DEFECT-LEAN	E035 Mut demanded for function-local mutation
docs/audit/r3_0_transitive_alias_chain/reference/transitive_lib.sio	LEAN_ONLY	DEFECT-LEAN	type alias inside a tuple return type
docs/audit/r3_0_transitive_alias_chain/reference/transitive_lib2.sio	LEAN_ONLY	DEFECT-LEAN	E035 Mut demanded for function-local mutation
docs/audit/r3_0_transitive_alias_chain/reference/transitive_lib3.sio	LEAN_ONLY	DEFECT-LEAN	type alias inside a tuple return type
docs/audit/r3_0_transitive_alias_chain/reference/transitive_main.sio	MADAROS_ONLY	SOURCE-BUG	loop used as an identifier (reserved keyword)
docs/audit/r3_0_transitive_alias_chain/reference/transitive_main2.sio	MADAROS_ONLY	SOURCE-BUG	loop used as an identifier (reserved keyword)
docs/audit/r3_0_transitive_alias_chain/reference/transitive_main3.sio	MADAROS_ONLY	SOURCE-BUG	loop used as an identifier (reserved keyword)
docs/audit/r3_0_transitive_alias_chain/reference/transitive_pass.sio	MADAROS_ONLY	SOURCE-BUG	loop used as an identifier (reserved keyword)
docs/audit/repro/e200/negative_no_value.sio	MADAROS_ONLY	MADAROS-GUARANTEE	negative controls
docs/audit/repro/effect_foo_refuse_shape.sio	LEAN_ONLY	DEFECT-MADAROS	E035 caller-observable mutation or IO without the effect (documented Madaros gap)
docs/audit/repro/fo_var_callee.sio	LEAN_ONLY	HARNESS	no main: lean check is a full compile
docs/audit/repro/refinement_div_discharge/D2_gt5_implies_gt0.sio	MADAROS_ONLY	DEFECT-MADAROS	refinement returned as its base type
docs/handoff/continuity/repro_eisa_f64_sret/ts_module.sio	LEAN_ONLY	HARNESS	no main: lean check is a full compile
docs/handoff/repros/d1_modA.sio	LEAN_ONLY	HARNESS	no main: lean check is a full compile
docs/handoff/repros/d1_modB.sio	LEAN_ONLY	HARNESS	no main: lean check is a full compile
docs/handoff/repros/d2_lib_arity_matched.sio	LEAN_ONLY	HARNESS	no main: lean check is a full compile
docs/handoff/repros/d2_lib_arity_mismatch.sio	LEAN_ONLY	HARNESS	no main: lean check is a full compile
docs/handoff/repros/d3_shift_i32.sio	LEAN_ONLY	HARNESS	no main: lean check is a full compile
docs/handoff/repros/d4_enum_match.sio	LEAN_ONLY	DEFECT-LEAN	data-carrying enum variant V::M { .. }
docs/handoff/repros/d4_enum_match_inline_literal.sio	LEAN_ONLY	DEFECT-LEAN	data-carrying enum variant V::M { .. }
docs/handoff/repros/d4_enum_match_isolated.sio	LEAN_ONLY	DEFECT-LEAN	data-carrying enum variant V::M { .. }
docs/handoff/repros/d7_data_carrying_enum.sio	LEAN_ONLY	DEFECT-LEAN	data-carrying enum variant V::M { .. }
docs/handoff/spike_generic_struct_return.sio	LEAN_ONLY	DEFECT-LEAN	generic struct CDExact<F> (struct-level generics)
docs/research/sounio/rq4_vanco_two_compartment_flip.sio	LEAN_ONLY	DEFECT-MADAROS	E035 caller-observable mutation or IO without the effect (documented Madaros gap)
ecosystem/drug-discovery/src/pipeline.sio	LEAN_ONLY	HARNESS	no main: lean check is a full compile
ecosystem/drug-discovery/src/pkpd.sio	LEAN_ONLY	HARNESS	no main: lean check is a full compile
ecosystem/drug-discovery/src/screening.sio	LEAN_ONLY	HARNESS	no main: lean check is a full compile
ecosystem/drug-discovery/src/simulation.sio	LEAN_ONLY	HARNESS	no main: lean check is a full compile
ecosystem/drug-discovery/src/types.sio	LEAN_ONLY	HARNESS	no main: lean check is a full compile
ecosystem/drug-discovery/tests/test_simulation.sio	LEAN_ONLY	DEFECT-LEAN	E035 Mut demanded for function-local mutation
examples/adding_problem_benchmark.sio	LEAN_ONLY	DEFECT-LEAN	E035 Mut demanded for function-local mutation
examples/algorithms/mandelbrot.sio	LEAN_ONLY	DEFECT-LEAN	E035 Mut demanded for function-local mutation
examples/alpha_geo_zero.sio	LEAN_ONLY	DEFECT-LEAN	lean analyses code inside /* */ (stub files)
examples/alpha_sounio.sio	LEAN_ONLY	DEFECT-LEAN	lean analyses code inside /* */ (stub files)
examples/async_demo.sio	LEAN_ONLY	DEFECT-LEAN	lean analyses code inside /* */ (stub files)
examples/autodiff.sio	LEAN_ONLY	DEFECT-LEAN	lean analyses code inside /* */ (stub files)
examples/autodiff_neural.sio	LEAN_ONLY	DEFECT-LEAN	E035 Mut demanded for function-local mutation
examples/beta_epistemic.sio	LEAN_ONLY	DEFECT-LEAN	lean analyses code inside /* */ (stub files)
examples/brain_hessian_abide.sio	MADAROS_ONLY	DEFECT-MADAROS	read_file result untyped (.as_bytes)
examples/brain_ossm_abide.sio	MADAROS_ONLY	DEFECT-MADAROS	read_file result untyped (.as_bytes)
examples/build_system_demo.sio	LEAN_ONLY	DEFECT-LEAN	lean analyses code inside /* */ (stub files)
examples/causal_model.sio	MADAROS_ONLY	DEFECT-MADAROS	parse failure with no diagnostic printed
examples/cayley_dickson_borromean_rerun.sio	LEAN_ONLY	DEFECT-LEAN	E035 Mut demanded for function-local mutation
examples/cd_l10_projective_measurement.sio	MADAROS_ONLY	MADAROS-GUARANTEE	missing effect on a caller of an effectful fn (Madaros E035; lean does not report)
examples/cd_l11_projective_measurement.sio	MADAROS_ONLY	MADAROS-GUARANTEE	missing effect on a caller of an effectful fn (Madaros E035; lean does not report)
examples/cd_l9_projective_measurement.sio	MADAROS_ONLY	MADAROS-GUARANTEE	missing effect on a caller of an effectful fn (Madaros E035; lean does not report)
examples/chingon_projective_measurement.sio	MADAROS_ONLY	MADAROS-GUARANTEE	missing effect on a caller of an effectful fn (Madaros E035; lean does not report)
examples/clifford_benchmark.sio	LEAN_ONLY	DEFECT-LEAN	E035 Mut demanded for function-local mutation
examples/clifford_demo.sio	LEAN_ONLY	DEFECT-LEAN	E035 Mut demanded for function-local mutation
examples/cognitive_ossm/cognitive_ossm.sio	MADAROS_ONLY	MADAROS-GUARANTEE	f64 * f32 without conversion (source bug)
examples/connectome_abide_associator.sio	LEAN_ONLY	DEFECT-LEAN	E035 Mut demanded for function-local mutation
examples/conversational_ossm/bidirectional_ossm_v0.sio	LEAN_ONLY	DEFECT-LEAN	reference to a call result (&f())
examples/conversational_ossm/o_ssm_core.sio	LEAN_ONLY	HARNESS	no main: lean check is a full compile
examples/conversational_ossm/o_ssm_memory.sio	LEAN_ONLY	HARNESS	no main: lean check is a full compile
examples/conversational_ossm/o_ssm_router.sio	LEAN_ONLY	HARNESS	no main: lean check is a full compile
examples/copy_task_benchmark.sio	LEAN_ONLY	DEFECT-LEAN	E035 Mut demanded for function-local mutation
examples/cross_compilation.sio	LEAN_ONLY	DEFECT-LEAN	lean analyses code inside /* */ (stub files)
examples/darwin_atlas/approx_metric.sio	LEAN_ONLY	DEFECT-LEAN	lean analyses code inside /* */ (stub files)
examples/darwin_atlas/exact_symmetry.sio	LEAN_ONLY	DEFECT-LEAN	lean analyses code inside /* */ (stub files)
examples/darwin_atlas/ffi.sio	LEAN_ONLY	DEFECT-LEAN	lean analyses code inside /* */ (stub files)
examples/darwin_atlas/operators.sio	LEAN_ONLY	DEFECT-LEAN	lean analyses code inside /* */ (stub files)
examples/darwin_atlas/quaternion.sio	LEAN_ONLY	DEFECT-LEAN	lean analyses code inside /* */ (stub files)
examples/darwin_atlas/test_runner.sio	LEAN_ONLY	DEFECT-LEAN	E035 Mut demanded for function-local mutation
examples/darwin_atlas_operators.sio	LEAN_ONLY	DEFECT-LEAN	lean analyses code inside /* */ (stub files)
examples/darwin_compat_test.sio	LEAN_ONLY	DEFECT-LEAN	lean analyses code inside /* */ (stub files)
examples/data/dataframe_groupby_workflow.sio	MADAROS_ONLY	DEFECT-MADAROS	typed int literal in array repeat
examples/data/dataframe_workflow.sio	MADAROS_ONLY	DEFECT-MADAROS	typed int literal in array repeat
examples/data_pipeline/main.sio	LEAN_ONLY	DEFECT-LEAN	lean analyses code inside /* */ (stub files)
examples/day20_tooling.sio	LEAN_ONLY	DEFECT-LEAN	lean analyses code inside /* */ (stub files)
examples/day21_build_system.sio	LEAN_ONLY	DEFECT-LEAN	lean analyses code inside /* */ (stub files)
examples/debug_profile_demo.sio	LEAN_ONLY	UNRESOLVED	lean "Mut borrow requires mutable binding" on `match &! self.left`
examples/dissertation_scenario_gate_demo.sio	MADAROS_ONLY	DEFECT-MADAROS	builtin used by tracked code missing (print_i64)
examples/dissertation_steady_state_demo.sio	MADAROS_ONLY	DEFECT-MADAROS	run-pass test rejected by Madaros (E008)
examples/dissertation_steady_state_fullvd_demo.sio	MADAROS_ONLY	DEFECT-MADAROS	run-pass test rejected by Madaros (E008)
examples/distributed_build.sio	LEAN_ONLY	DEFECT-LEAN	lean analyses code inside /* */ (stub files)
examples/eeg_hessian_temporal.sio	MADAROS_ONLY	DEFECT-MADAROS	read_file result untyped (.as_bytes)
examples/effects.sio	LEAN_ONLY	DEFECT-LEAN	lean analyses code inside /* */ (stub files)
examples/ekan_ablation_suite.sio	LEAN_ONLY	DEFECT-LEAN	E035 Mut demanded for function-local mutation
examples/ekan_final_experiments.sio	LEAN_ONLY	DEFECT-LEAN	E035 Mut demanded for function-local mutation
examples/epistemic/knowledge_units.sio	LEAN_ONLY	DEFECT-LEAN	E035 Mut demanded for function-local mutation
examples/epistemic/pk_example.sio	LEAN_ONLY	DEFECT-LEAN	E035 Mut demanded for function-local mutation
examples/epistemic/prov_elplus_demo.sio	LEAN_ONLY	DEFECT-LEAN	E035 Mut demanded for function-local mutation
examples/epistemic/rk4_correlated_uncertainty.sio	MADAROS_ONLY	DEFECT-MADAROS	method calls on non-struct receivers (E019)
examples/epistemic_fo_second_order/fo_pk_import_auc_thalf_driver.sio	LEAN_ONLY	DEFECT-LEAN	Madaros builtin absent from lean_single (second_order_mean, correlate)
examples/epistemic_fo_second_order/fo_pk_import_auct_driver.sio	LEAN_ONLY	DEFECT-LEAN	Madaros builtin absent from lean_single (second_order_mean, correlate)
examples/epistemic_fo_second_order/fo_pk_import_method_driver.sio	LEAN_ONLY	DEFECT-LEAN	Madaros builtin absent from lean_single (second_order_mean, correlate)
examples/epistemic_fo_second_order/fo_pk_import_rac_driver.sio	LEAN_ONLY	DEFECT-LEAN	Madaros builtin absent from lean_single (second_order_mean, correlate)
examples/epistemic_fo_second_order/fo_pk_struct_auc_thalf_driver.sio	LEAN_ONLY	DEFECT-LEAN	Madaros builtin absent from lean_single (second_order_mean, correlate)
examples/epistemic_fo_second_order/fo_pk_struct_auct_driver.sio	LEAN_ONLY	DEFECT-LEAN	Madaros builtin absent from lean_single (second_order_mean, correlate)
examples/epistemic_fo_second_order/fo_pk_struct_cmax_driver.sio	LEAN_ONLY	DEFECT-LEAN	Madaros builtin absent from lean_single (second_order_mean, correlate)
examples/epistemic_fo_second_order/fo_pk_struct_fss_driver.sio	LEAN_ONLY	DEFECT-LEAN	Madaros builtin absent from lean_single (second_order_mean, correlate)
examples/epistemic_fo_second_order/fo_pk_struct_ld_driver.sio	LEAN_ONLY	DEFECT-LEAN	Madaros builtin absent from lean_single (second_order_mean, correlate)
examples/epistemic_fo_second_order/fo_pk_struct_method_driver.sio	LEAN_ONLY	DEFECT-LEAN	Madaros builtin absent from lean_single (second_order_mean, correlate)
examples/epistemic_fo_second_order/fo_pk_struct_mrt_driver.sio	LEAN_ONLY	DEFECT-LEAN	Madaros builtin absent from lean_single (second_order_mean, correlate)
examples/epistemic_fo_second_order/fo_pk_struct_multidose_driver.sio	LEAN_ONLY	DEFECT-LEAN	Madaros builtin absent from lean_single (second_order_mean, correlate)
examples/epistemic_fo_second_order/fo_pk_struct_ptr_driver.sio	LEAN_ONLY	DEFECT-LEAN	Madaros builtin absent from lean_single (second_order_mean, correlate)
examples/epistemic_fo_second_order/fo_pk_struct_rac_driver.sio	LEAN_ONLY	DEFECT-LEAN	Madaros builtin absent from lean_single (second_order_mean, correlate)
examples/epistemic_fo_second_order/fo_pk_struct_rho_tau_driver.sio	LEAN_ONLY	DEFECT-LEAN	Madaros builtin absent from lean_single (second_order_mean, correlate)
examples/epistemic_kan_trained.sio	MADAROS_ONLY	DEFECT-MADAROS	parse failure with no diagnostic printed
examples/epistemic_ml_demo.sio	LEAN_ONLY	DEFECT-LEAN	lean analyses code inside /* */ (stub files)
examples/epistemic_propagation.sio	MADAROS_ONLY	DEFECT-MADAROS	fn-return where clause does not parse
examples/epistemic_quantum_vqe.sio	LEAN_ONLY	DEFECT-LEAN	E035 Mut demanded for function-local mutation
examples/epistemic_smoke_native.sio	MADAROS_ONLY	DEFECT-MADAROS	Knowledge op Knowledge declared unsupported (E245)
examples/epistemic_viz_demo.sio	MADAROS_ONLY	DEFECT-MADAROS	char literal as array-repeat element does not parse
examples/erdos/degrey_q3q11_spindle.sio	MADAROS_ONLY	MADAROS-GUARANTEE	missing effect on a caller of an effectful fn (Madaros E035; lean does not report)
examples/ffi_demo.sio	LEAN_ONLY	DEFECT-LEAN	lean analyses code inside /* */ (stub files)
examples/ffi_exports.sio	LEAN_ONLY	DEFECT-LEAN	lean analyses code inside /* */ (stub files)
examples/fidelity_demo.sio	LEAN_ONLY	DEFECT-LEAN	lean analyses code inside /* */ (stub files)
examples/g2_octonion_derivations.sio	MADAROS_ONLY	DEFECT-MADAROS	parse failure with no diagnostic printed
examples/genetic_code_168_demo.sio	LEAN_ONLY	DEFECT-LEAN	E035 Mut demanded for function-local mutation
examples/graphics/demos/phase2_showcase.sio	LEAN_ONLY	DEFECT-LEAN	reference to an indexed element as call argument
examples/graphics/lib/00_canvas_simple.sio	LEAN_ONLY	DEFECT-LEAN	int-literal array as fn tail
examples/graphics/lib/11_scatter.sio	LEAN_ONLY	DEFECT-LEAN	reference to an indexed element as call argument
examples/graphics/lib/12_line_plot.sio	LEAN_ONLY	DEFECT-LEAN	reference to an indexed element as call argument
examples/graphics/lib/14_histogram.sio	LEAN_ONLY	DEFECT-LEAN	reference to an indexed element as call argument
examples/hyperbolic_semantic_networks/_orc_helpers_block.sio	LEAN_ONLY	HARNESS	no main: lean check is a full compile
examples/hyperbolic_semantic_networks/affect_net_curv_data.sio	LEAN_ONLY	HARNESS	no main: lean check is a full compile
examples/hyperbolic_semantic_networks/affect_network_orc.sio	MADAROS_ONLY	MADAROS-GUARANTEE	independence-assuming op over correlated uncertainty
